feature,family,cluster,target,horizon,n,base_rate,auc,auc_oriented,pr_auc,pearson,spearman,top_bottom_spread,top_lift,bottom_lift,monotonic_steps,temporal_stable,temporal_min_abs_auc_edge,regime_support_count,direction,incremental_brier_improvement,cluster_rank,research_score
di_spread_14b,Trend,trend,trend_continuation_occurred,4H,4181,0.3747907199234633,0.5028939454676575,0.5028939454676575,0.3838747809361659,0.009690765955213622,0.0048527520452016784,-0.005514968587973679,0.009180571942565385,0.014695540530539064,0,False,0.011732851985559511,2,higher_increases_target,0.0005955104260829958,41.0,25.085
adx_24b,Trend,trend,trend_efficiency_high,12H,4206,0.1890156918687589,0.49753166319104486,0.5024683368089551,0.18860873737509473,-0.0045578508294645565,-0.0033477283540985694,-0.025919262499964707,-0.0130347168390324,0.012884545660932306,0,False,0.016629214862840414,2,lower_increases_target,0.0003998764243673958,53.0,25.084
adx_24b,Trend,trend,one_sided_runaway,12H,4206,0.1890156918687589,0.49753166319104486,0.5024683368089551,0.18860873737509473,-0.0045578508294645565,-0.0033477283540985694,-0.025919262499964707,-0.0130347168390324,0.012884545660932306,0,False,0.016629214862840414,2,lower_increases_target,0.0003998764243673958,53.0,25.084
obv_slope_288b,Volume,volume,path_inside_70,8H,4181,0.05285816790241569,0.46106197723844783,0.5389380227615521,0.04888768684373644,-0.03557471729435286,-0.030180615491133995,-0.03219804153590232,-0.0026189334526549243,0.029579108083247395,0,False,0.0014708354345268626,1,lower_increases_target,0.00030753678360672526,14.0,25.083
obv_slope_288b,Volume,volume,range_held,8H,4181,0.05285816790241569,0.46106197723844783,0.5389380227615521,0.04888768684373644,-0.03557471729435286,-0.030180615491133995,-0.03219804153590232,-0.0026189334526549243,0.029579108083247395,0,False,0.0014708354345268626,1,lower_increases_target,0.00030753678360672526,14.0,25.083
obv_slope_288b,Volume,volume,range_breached,8H,4181,0.9471418320975843,0.5389380227615522,0.5389380227615522,0.952607963046158,0.03557471729435285,0.030180615491133995,0.03219804153590233,0.002618933452654959,-0.029579108083247374,0,False,0.001470835434526807,1,higher_increases_target,0.0003075367836067322,14.0,25.083
stoch_rsi_6b,Momentum,momentum,max_abs_excursion_ge_1_5_atr,1H,4204,0.8513320647002854,0.499117965912266,0.500882034087734,0.8507379532682189,-0.0006279488603496147,-0.0011062322391489456,-0.0047562425683709275,0.007169718890677745,0.011925961459048673,0,False,0.000911608352030413,3,lower_increases_target,0.00024301942439688973,42.0,25.082
volume_rel_48b,Volume,volume,up_excursion_ge_1_0_atr,8H,4181,0.8839990432910787,0.5071752131030481,0.5071752131030481,0.8871716481536752,0.009186825685939978,0.007959432839253464,0.0010589768654284404,0.0023645930725576525,0.0013056162071292121,0,False,0.0032167905922059203,3,higher_increases_target,0.00015408799138019735,19.0,25.082
price_efficiency_288b,State,state,oscillatory_path,24H,4206,0.4455539705183072,0.4924921650609313,0.5075078349390687,0.429028958727899,-0.03359705350751962,-0.012926624975294055,-0.013751867616032254,-0.024626503217474838,-0.010874635601442584,0,False,0.013496434328139517,1,lower_increases_target,0.0008202384251455308,4.0,25.079
rsi_24b,Momentum,momentum,oscillatory_path,24H,4206,0.4455539705183072,0.4985528016314247,0.5014471983685753,0.4423420676636905,-0.007757214830169392,-0.002491715780179439,-0.012535975439260494,-0.0008452903756199226,0.011690685063640571,-2,False,0.003908031614132668,3,lower_increases_target,0.00015347263314302584,37.0,25.078
rsi_neutral_dist_24b,Momentum,momentum,oscillatory_path,24H,4206,0.4455539705183072,0.4985528016314247,0.5014471983685753,0.4423420676636905,-0.007757214830169391,-0.002491715780179439,-0.012535975439260494,-0.0008452903756199226,0.011690685063640571,-2,False,0.003908031614132668,3,lower_increases_target,0.00015347263314302584,38.0,25.078
aroon_down_14b,Trend,trend,trend_continuation_occurred,4H,4181,0.3747907199234633,0.4994676693021573,0.5005323306978426,0.3800100517908974,0.00017112437500630057,-0.0008969379927431882,-0.004320225457746685,0.009180571942565385,0.01350079740031207,0,False,0.001718735809644878,3,lower_increases_target,0.00025282610909033165,54.0,25.067
bollinger_squeeze_pctile_48b,Volatility,volatility,oscillatory_path,8H,4181,0.4467830662520928,0.4932094085103192,0.5067905914896809,0.4407465989613709,-0.01131560211644393,-0.011697017290487562,-0.0006531071896097029,0.0065662160445579265,0.0072193232341676294,0,False,0.006314559457076818,2,lower_increases_target,0.0005642747696855965,34.0,25.066
adx_14b,Trend,trend,trend_efficiency_high,4H,4181,0.17627361875149486,0.5033771591834934,0.5033771591834934,0.17662558235272136,0.0017596049990342214,0.004457869132354686,-0.005762206101764672,0.0007598740714716556,0.006522080173236328,0,False,0.007608955461716249,3,higher_increases_target,0.00018070864133301612,44.0,25.059
adx_14b,Trend,trend,one_sided_runaway,4H,4181,0.17627361875149486,0.5033771591834934,0.5033771591834934,0.17662558235272136,0.0017596049990342214,0.004457869132354686,-0.005762206101764672,0.0007598740714716556,0.006522080173236328,0,False,0.007608955461716249,3,higher_increases_target,0.00018070864133301612,44.0,25.059
sma_slope_288b,Trend,trend,max_abs_excursion_ge_1_5_atr,2H,4206,0.9679029957203994,0.5068460747655049,0.5068460747655049,0.9698147564821912,0.0006769912211025932,0.004180040023386949,-0.007161195387235586,0.0023704882272819194,0.009531683614517505,2,False,0.010878296960771194,3,higher_increases_target,9.702374961151686e-05,59.0,25.056
obv_slope_24b,Volume,volume,downside_breakdown_occurred,2H,4206,0.6314788397527342,0.5063818985619899,0.5063818985619899,0.6266553852870009,0.008044532878958004,0.010664761517955607,0.020932833607768098,-0.0060329420119494825,-0.02696577561971758,0,False,0.005328964712085216,2,higher_increases_target,0.0006686080413070838,16.0,25.056
tema_dist_6b,Trend,trend,fast_1atr_touch,1H,4206,0.9762244412743699,0.4881514856307842,0.5118485143692157,0.9756090876225609,-0.0077808776047629865,-0.006253090857555547,-0.0024049528188645475,-0.001194714758317561,0.0012102380605469865,-2,False,0.006668348204432961,3,lower_increases_target,4.4077388399444556e-05,51.0,25.051
price_efficiency_24b,State,state,mean_reversion_occurred,2H,4206,0.4037089871611983,0.48171246592764166,0.5182875340723583,0.3892393633764292,-0.03216408446885797,-0.03108201241368532,-0.024476008371438818,-0.012508035912684623,0.011967972458754195,0,False,0.0014853930784020086,1,lower_increases_target,0.0004944654117474967,4.0,25.05
atr_288b,Volatility,volatility,one_sided_runaway,4H,4181,0.17627361875149486,0.5111668455316071,0.5111668455316071,0.1873074298626792,0.013054513640151968,0.014740298977819406,0.01695935015120073,0.018702457803529055,0.001743107652328324,0,False,0.02404450710665701,2,higher_increases_target,0.00031128639201230546,7.0,25.042
aroon_up_14b,Trend,trend,mean_reversion_occurred,4H,4181,0.5139918679741688,0.49958298677649005,0.50041701322351,0.5207590890124586,0.00022147073011060176,-0.000725664331841363,-0.007751539160707255,-0.0020301454861305634,0.005721393674576691,-2,False,0.0015148396058298208,2,lower_increases_target,0.0006183543280362247,58.0,25.042
atr_288b,Volatility,volatility,trend_efficiency_high,4H,4181,0.17627361875149486,0.5111668455316071,0.5111668455316071,0.1873074298626792,0.013054513640151968,0.014740298977819406,0.01695935015120073,0.018702457803529055,0.001743107652328324,0,False,0.02404450710665701,2,higher_increases_target,0.00031128639201230546,7.0,25.042
atr_slope_12b,Volatility,volatility,trend_continuation_occurred,24H,4206,0.43533048026628623,0.4978812843140073,0.5021187156859928,0.43870940463311436,0.0008090960658224075,-0.003638899253795166,-0.01256563134601102,-0.015592073607546664,-0.0030264422615356446,0,False,0.00398563268132246,2,lower_increases_target,0.0005357163182760916,50.0,25.037
donchian_pos_24b,Price Structure,price_structure,trend_efficiency_high,8H,4181,0.17746950490313324,0.5017278419649667,0.5017278419649667,0.1804287114404663,0.002687101437381723,0.0022868228832537574,-0.0033855819085021055,-0.01120156231940117,-0.007815980410899065,0,False,0.005958959622752724,3,higher_increases_target,0.00023516216239102827,27.0,25.036
stoch_k_24b,Momentum,momentum,trend_efficiency_high,8H,4181,0.17746950490313324,0.5017278419649667,0.5017278419649667,0.1804287114404663,0.002687101437381723,0.0022868228832537574,-0.0033855819085021055,-0.01120156231940117,-0.007815980410899065,0,False,0.005958959622752724,3,higher_increases_target,0.00023516216239102827,40.0,25.036
donchian_pos_24b,Price Structure,price_structure,one_sided_runaway,8H,4181,0.17746950490313324,0.5017278419649667,0.5017278419649667,0.1804287114404663,0.002687101437381723,0.0022868228832537574,-0.0033855819085021055,-0.01120156231940117,-0.007815980410899065,0,False,0.005958959622752724,3,higher_increases_target,0.00023516216239102827,27.0,25.036
stoch_k_24b,Momentum,momentum,one_sided_runaway,8H,4181,0.17746950490313324,0.5017278419649667,0.5017278419649667,0.1804287114404663,0.002687101437381723,0.0022868228832537574,-0.0033855819085021055,-0.01120156231940117,-0.007815980410899065,0,False,0.005958959622752724,3,higher_increases_target,0.00023516216239102827,40.0,25.036
aroon_up_24b,Trend,trend,mean_reversion_occurred,24H,4206,0.7218259629101283,0.498779320518451,0.501220679481549,0.723839688793932,-0.0062816014956777865,-0.0018993834374209078,0.016296626852435048,-6.615315983105052e-05,-0.016362780012266098,0,False,0.00021665566193462826,1,lower_increases_target,0.0009161430736126241,51.0,25.035
choppiness_24b,Volatility,volatility,mean_reversion_occurred,12H,4206,0.6633380884450785,0.49632413988619567,0.5036758601138043,0.6628288374692852,0.0018194134687555923,-0.006017471903697082,-0.014661315423048604,-0.008165674651975041,0.006495640771073563,0,False,0.007806725794530678,2,lower_increases_target,0.00048314211930189366,48.0,25.033
volume_percentile_24b,Volume,volume,mean_reversion_occurred,4H,4181,0.5139918679741688,0.4979240939752238,0.5020759060247761,0.5247109961515436,-0.007476793108985815,-0.0035979547802627693,0.00542350499905675,0.02548181623635748,0.02005831123730073,0,False,0.0024568057574301805,1,lower_increases_target,0.0010068073634084684,19.0,25.026
rolling_low_dist_48b,Price Structure,price_structure,one_sided_runaway,2H,4206,0.16880646695197338,0.4897796677087698,0.5102203322912302,0.1697819511002165,-0.001651251030038638,-0.013261763232852997,-0.009302069417416792,-0.0011489164168961008,0.008153153000520691,-2,False,0.006589532057645564,2,lower_increases_target,0.0004046722786531787,17.0,25.021
rsi_slope_6b,Momentum,momentum,trend_continuation_occurred,1H,4206,0.3226343319067998,0.5101699571117404,0.5101699571117404,0.3290478064234445,0.018001428959065514,0.016469372295971486,0.013455308548526945,0.00673546595289104,-0.006719842595635905,0,False,0.0058808834383694,2,higher_increases_target,0.000364058524110894,15.0,25.02
price_efficiency_24b,State,state,oscillatory_path,12H,4206,0.44650499286733236,0.4983606984838005,0.5016393015161995,0.43875582700946875,-0.012542382711158442,-0.002823056010192826,-0.013746218871889315,-0.02082128299812902,-0.007075064126239705,0,False,0.00260133536617424,2,lower_increases_target,0.0005312051569194287,8.0,25.015
atr_slope_288b,Volatility,volatility,down_excursion_ge_1_0_atr,1H,4206,0.655016642891108,0.49692195506947456,0.5030780449305254,0.6452187159994064,0.0059915828681025565,-0.005068632801063983,0.016199186015969036,-0.015302017445210203,-0.03150120346117924,-2,False,0.0006534762503952463,1,lower_increases_target,0.000877865776394593,51.0,25.014
bollinger_squeeze_pctile_20b,Volatility,volatility,trend_efficiency_high,2H,4206,0.16951973371374227,0.49562599452561706,0.5043740054743829,0.16789832215095776,-0.0051046188520943525,-0.005686164575554733,-0.01049819098968821,-0.008996547031221463,0.0015016439584667474,0,False,0.001988750502209702,2,lower_increases_target,0.0005082906379277885,47.0,25.008
rolling_vwap_z_24b,Price Structure,price_structure,trend_continuation_occurred,8H,4181,0.4025352786414733,0.5059788769815615,0.5059788769815615,0.41045834643980045,0.014983317919885103,0.010157068013757828,0.017223737087913693,0.01373266394225875,-0.0034910731456549438,2,False,0.00023569319737559713,2,higher_increases_target,0.00040882501355166134,14.0,25.006
sma_dist_24b,Trend,trend,oscillatory_path,2H,4206,0.43319067998097954,0.4954197485615777,0.5045802514384223,0.4301262998447053,0.0005420206431223055,-0.007862089774616096,-0.01020304410821865,-0.02415381910107467,-0.013950774992856019,0,False,0.0014434992506310307,2,lower_increases_target,0.0005068018988237388,51.0,25.004
dema_dist_6b,Trend,trend,trend_continuation_occurred,24H,4206,0.43533048026628623,0.4966236454051568,0.5033763545948432,0.442896367175496,-0.0035839465717857465,-0.005798897032757313,-0.018462920231259616,0.018890685013143005,0.03735360524440262,0,False,0.010518002423403172,1,lower_increases_target,0.0008481439945647318,46.0,25.003
stoch_rsi_48b,Momentum,momentum,trend_efficiency_high,24H,4206,0.19900142653352354,0.48861908759073613,0.5113809124092639,0.19870668214354595,-0.0159497921040594,-0.01574601824602289,-0.027099850025843003,-0.017075148293333287,0.010024701732509717,-2,False,0.006589981550847002,2,lower_increases_target,0.00020059463289090473,16.0,24.992
stoch_rsi_48b,Momentum,momentum,one_sided_runaway,24H,4206,0.19900142653352354,0.48861908759073613,0.5113809124092639,0.19870668214354595,-0.0159497921040594,-0.01574601824602289,-0.027099850025843003,-0.017075148293333287,0.010024701732509717,-2,False,0.006589981550847002,2,lower_increases_target,0.00020059463289090473,16.0,24.992
ema_dist_12b,Trend,trend,oscillatory_path,24H,4206,0.4455539705183072,0.502047289715178,0.502047289715178,0.4356538145128003,-0.005252887952979196,0.003524923839765614,0.010001101505107912,-0.024626503217474838,-0.03462760472258275,0,False,0.005692456731630324,1,higher_increases_target,0.0009581345143632736,47.0,24.991
rolling_high_dist_24b,Price Structure,price_structure,trend_efficiency_high,2H,4206,0.16951973371374227,0.48289124833517966,0.5171087516648203,0.16229555225858452,-0.016590965563924438,-0.022237386686466732,-0.016442082014116205,-0.013752789599592447,0.0026892924145237584,-2,False,0.00466552832462841,2,lower_increases_target,0.00019230644355133775,15.0,24.989
bb_keltner_width_ratio_48b,Volatility,volatility,oscillatory_path,4H,4181,0.4396077493422626,0.4978142007981546,0.5021857992018455,0.44029125935110114,0.00035067834680713915,-0.0037581977547957593,-0.01622335408413511,-0.018555117763315254,-0.0023317636791801433,0,False,0.0031841540770970456,2,lower_increases_target,0.0004922080636922677,34.0,24.982
rv_slope_6b,Volatility,volatility,oscillatory_path,8H,4180,0.4466507177033493,0.5066049211612434,0.5066049211612434,0.4546947551757161,-0.006309040130007636,0.011374752798477775,0.0035885167464115297,0.015071770334928236,0.011483253588516706,2,False,0.002346246006389774,2,higher_increases_target,0.0005300359424006695,35.0,24.98
tema_dist_96b,Trend,trend,oscillatory_path,12H,4206,0.44650499286733236,0.510529773210515,0.510529773210515,0.45401115334634135,0.017799000831323814,0.018133417734443925,0.05638576403501089,0.03030832461185906,-0.026077439423151827,0,False,0.0011447075323818279,0,higher_increases_target,0.0007235838761566471,19.0,24.98
aroon_up_24b,Trend,trend,one_sided_runaway,1H,4206,0.15049928673323823,0.4871911019498972,0.5128088980501029,0.14473344588783812,-0.014583448950201219,-0.015903668686356478,-0.029533046565422327,-0.017324494818850594,0.012208551746571733,0,False,0.0024136808827175393,2,lower_increases_target,0.00014604892468864095,21.0,24.976
ema_dist_96b,Trend,trend,trend_continuation_occurred,4H,4181,0.3747907199234633,0.4954020103814862,0.5045979896185138,0.3716091778170737,0.010241144574808278,-0.007710201783726785,-0.017502415210394806,-0.024312251023941744,-0.006809835813546938,0,False,0.009687123947051735,2,lower_increases_target,0.0004303046762406393,30.0,24.973
di_spread_24b,Trend,trend,one_sided_runaway,1H,4206,0.15049928673323823,0.4899388029140796,0.5100611970859203,0.14738533181129082,-0.010857676283524171,-0.01246204704706547,0.008499947749116693,0.006456718023004349,-0.0020432297261123444,2,False,0.009988797610156808,2,lower_increases_target,0.0004105220977315416,33.0,24.967
atr_slope_24b,Volatility,volatility,trend_continuation_occurred,8H,4181,0.4025352786414733,0.5094328582295427,0.5094328582295427,0.40232786275127613,0.015449642701190962,0.016024779073849152,0.010026695935015095,-0.01019078103381782,-0.020217476968832915,2,False,0.001658878116113205,2,higher_increases_target,0.0004069513843821537,14.0,24.959
volume_percentile_288b,Volume,volume,mean_reversion_occurred,2H,4206,0.4037089871611983,0.5052744057649209,0.5052744057649209,0.42075223354498675,0.005089750422301519,0.008964602285816303,0.024265592652113588,0.02792002591846876,0.0036544332663551726,2,False,0.015611389175689716,1,higher_increases_target,0.0007472699783758752,16.0,24.954
volume_z_24b,Volume,volume,upside_breakout_occurred,24H,4206,0.68188302425107,0.4990011424449573,0.5009988575550427,0.6860829207891393,0.005231506421120755,-0.0016115454413642837,-0.008699065980155907,-0.006496579542389802,0.0022024864377661046,-1,False,0.005533379719485865,3,lower_increases_target,0.00018809529150787263,20.0,24.951
rsi_slope_24b,Momentum,momentum,trend_efficiency_high,1H,4206,0.15953399904897764,0.502786906325293,0.502786906325293,0.16233921614172828,0.002464627209642463,0.0035350837516033495,-0.012877724459909451,-0.0025779942927350585,0.010299730167174392,0,False,0.009743832134887165,3,higher_increases_target,0.00011061114313345999,36.0,24.951
stoch_rsi_24b,Momentum,momentum,oscillatory_path,4H,4181,0.4396077493422626,0.496133924263091,0.503866075736909,0.43549331167413213,-0.005444937919207038,-0.006655855564231262,0.008907696089359929,0.016133877451995793,0.007226181362635864,2,False,0.0029951507083769147,2,lower_increases_target,0.0005285062148046027,34.0,24.949
volume_rel_12b,Volume,volume,one_sided_runaway,1H,4206,0.15049928673323823,0.5027720188583058,0.5027720188583058,0.1513513030796995,-0.006611875912499142,0.0034334909779603273,0.01443819002940172,0.006456718023004349,-0.007981472006397372,0,False,0.00584472513556511,3,higher_increases_target,9.488078128036537e-05,19.0,24.947
atr_slope_24b,Volatility,volatility,oscillatory_path,1H,4206,0.4419876367094627,0.5049708084187452,0.5049708084187452,0.44783899092655405,0.009336362892618234,0.008551545926152367,-0.0054058481448112095,0.0062882253595028526,0.011694073504314062,0,False,0.00125495811320131,1,higher_increases_target,0.0009411205148460999,37.0,24.946
di_spread_14b,Trend,trend,up_excursion_ge_1_0_atr,4H,4181,0.831858407079646,0.5117728424226412,0.5117728424226412,0.8386819407274377,0.0185790308860516,0.015252261782930822,0.024898103845472308,0.0078545115806411,-0.01704359226483121,0,False,0.018610174227153886,2,higher_increases_target,0.00021004124291879034,39.0,24.945
price_efficiency_24b,State,state,one_sided_runaway,2H,4206,0.16880646695197338,0.510404647565024,0.510404647565024,0.17565200941706577,0.014422206248846483,0.013500928354161888,-0.009303481603452513,-0.0023379770589888327,0.00696550454446368,0,False,0.018070341590692096,2,higher_increases_target,0.0003932994884879859,7.0,24.944
roc_3b,Momentum,momentum,one_sided_runaway,2H,4206,0.16880646695197338,0.4914505914203758,0.5085494085796243,0.16961749826367928,-0.004254103671723747,-0.011093598169767687,-0.010489717873473803,-0.0011489164168961008,0.009340801456577702,2,False,0.005961957575965016,2,lower_increases_target,0.00041813595185305474,32.0,24.94
return_3b,Momentum,momentum,one_sided_runaway,2H,4206,0.16880646695197338,0.4914505914203758,0.5085494085796243,0.16961749826367928,-0.004254103671723747,-0.011093598169767687,-0.010489717873473803,-0.0011489164168961008,0.009340801456577702,2,False,0.005961957575965016,2,lower_increases_target,0.00041813595185305474,31.0,24.94
rolling_low_dist_24b,Price Structure,price_structure,up_excursion_ge_1_0_atr,4H,4181,0.831858407079646,0.494721750290589,0.505278249709411,0.82589810429505,-0.01624982799374367,-0.006838216610261585,-0.016950775439739774,-0.019657450141846944,-0.00270667470210717,0,False,0.0008668341708543137,2,lower_increases_target,0.0004187638055280496,24.0,24.938
choppiness_96b,Volatility,volatility,oscillatory_path,4H,4181,0.4396077493422626,0.5120129554986794,0.5120129554986794,0.45132169919957255,0.014977132018367471,0.020654716294568245,0.017286618305294044,0.029291772188837883,0.01200515388354384,0,False,0.007649914489887277,1,higher_increases_target,0.0006806252384577438,11.0,24.938
ema_spread_24_96b,Trend,trend,one_sided_runaway,4H,4181,0.17627361875149486,0.5021727756529358,0.5021727756529358,0.1780287172437755,0.01147166990995492,0.0028680760925030445,0.015743170242321358,0.0007598740714716556,-0.014983296170849703,0,False,0.0015411248099982955,2,higher_increases_target,0.0004928399660444616,49.0,24.937
ema_spread_24_96b,Trend,trend,trend_efficiency_high,4H,4181,0.17627361875149486,0.5021727756529358,0.5021727756529358,0.1780287172437755,0.01147166990995492,0.0028680760925030445,0.015743170242321358,0.0007598740714716556,-0.014983296170849703,0,False,0.0015411248099982955,2,higher_increases_target,0.0004928399660444616,49.0,24.937
ema_slope_48b,Trend,trend,trend_continuation_occurred,2H,4206,0.3535425582501189,0.49403250384044334,0.5059674961595566,0.356272163044086,0.011770540659688454,-0.009882654286039596,-0.019753658267925578,0.013877180156539881,0.03363083842446546,0,False,3.700688328034385e-05,1,lower_increases_target,0.0007764509777186956,33.0,24.933
price_efficiency_6b,State,state,one_sided_runaway,8H,4180,0.17751196172248804,0.5035198016774625,0.5035198016774625,0.18060144749949147,0.004768726298405607,0.004658977693902978,0.022727272727272735,0.01626794258373207,-0.006459330143540665,2,False,0.007619864762721917,2,higher_increases_target,0.0003946796089833171,6.0,24.923
price_efficiency_6b,State,state,trend_efficiency_high,8H,4180,0.17751196172248804,0.5035198016774625,0.5035198016774625,0.18060144749949147,0.004768726298405607,0.004658977693902978,0.022727272727272735,0.01626794258373207,-0.006459330143540665,2,False,0.007619864762721917,2,higher_increases_target,0.0003946796089833171,6.0,24.923
dema_dist_6b,Trend,trend,oscillatory_path,12H,4206,0.44650499286733236,0.505338308648888,0.505338308648888,0.44795884626183224,0.001996496441763092,0.009193149632986942,0.027855369554963705,0.007716172412096878,-0.020139197142866827,2,False,0.0006445017787434781,2,higher_increases_target,0.0003068244979882173,45.0,24.921
volume_z_96b,Volume,volume,trend_efficiency_high,1H,4206,0.15953399904897764,0.4968488417928444,0.5031511582071556,0.15858615085204256,-0.009276326507683003,-0.003997123288912978,-0.010515137222117082,-0.013279540071569784,-0.0027644028494527018,0,False,0.009465372907153713,2,lower_increases_target,0.0005232223707155037,14.0,24.914
choppiness_96b,Volatility,volatility,trend_continuation_occurred,2H,4206,0.3535425582501189,0.49468904590056323,0.5053109540994367,0.35067869057844053,-0.006615989627118257,-0.00879536775539749,0.003968242760428287,-0.012282153969500553,-0.01625039672992884,0,False,0.0035941819930279673,2,lower_increases_target,0.000545195280230476,42.0,24.911
rolling_low_dist_12b,Price Structure,price_structure,one_sided_runaway,2H,4206,0.16880646695197338,0.5078621039739581,0.5078621039739581,0.18137638417160434,0.02708596564945772,0.010201758920554258,0.018047737536752123,0.027388538993329825,0.009340801456577702,-2,False,0.004383512667495815,2,higher_increases_target,0.0003522321253730254,18.0,24.9
volume_percentile_24b,Volume,volume,one_sided_runaway,1H,4206,0.15049928673323823,0.5019624540557605,0.5019624540557605,0.14966363664371302,0.002145590306937436,0.0024333136962872456,-0.00575607028167463,0.0028895360967260975,0.008645606378400728,0,False,0.008225232977238095,3,higher_increases_target,0.00019280133826687917,20.0,24.896
mfi_96b,Volume,volume,oscillatory_path,4H,4181,0.4396077493422626,0.4951254332470903,0.5048745667529098,0.43162622179889876,-0.009784782456949024,-0.008381184241864719,-0.015041473021099483,-0.029320668002549677,-0.014279194981450194,0,False,0.007060908497341645,2,lower_increases_target,0.0004411448407279639,19.0,24.891
dema_dist_24b,Trend,trend,mean_reversion_occurred,4H,4181,0.5139918679741688,0.49898414571142774,0.5010158542885723,0.5054855366831016,-0.005827641841659465,-0.001758822228906185,-0.0006002298022671493,-0.016384212471776516,-0.015783982669509367,0,False,0.008817429541610022,2,lower_increases_target,0.0006626208655946819,57.0,24.889
obv_slope_288b,Volume,volume,max_abs_excursion_ge_1_5_atr,1H,4206,0.8514027579648121,0.4981652052499302,0.5018347947500699,0.8466806864838284,-0.005834914308117578,-0.002260742115765071,0.0010083008295180829,-0.0024134595105909096,-0.0034217603401089924,1,False,0.009065324242904682,3,lower_increases_target,0.0005414853105802642,20.0,24.883
rsi_slope_48b,Momentum,momentum,realized_over_range_width_ge_1,12H,4206,0.8604374702805516,0.4966622778794296,0.5033377221205704,0.8459279650127888,-0.012220293300558457,-0.004006682102956223,-0.020394790728151424,-0.03285126338399991,-0.012456472655848483,0,False,0.010300921868975466,1,lower_increases_target,0.000817181499309122,26.0,24.879
rolling_low_dist_3b,Price Structure,price_structure,one_sided_runaway,2H,4206,0.16880646695197338,0.49503134366841783,0.5049686563315822,0.16828669758400958,-0.0035597064193957275,-0.006447280189725001,0.008512657423438319,-0.0011489164168961008,-0.00966157384033442,0,False,0.009948006405063214,2,lower_increases_target,0.0005027783931051688,22.0,24.873
obv_slope_288b,Volume,volume,up_excursion_ge_1_0_atr,4H,4181,0.831858407079646,0.5099802293137846,0.5099802293137846,0.8329814777123582,0.01063590336748721,0.012929848592028358,0.0069483745205306535,-0.01606893339543547,-0.023017307915966123,2,False,0.012363542020077056,2,higher_increases_target,0.0007180378280302324,14.0,24.871
macd_hist_slope_48_288b,Momentum,momentum,trend_efficiency_high,1H,4206,0.15953399904897764,0.4965516223753523,0.5034483776246477,0.15936033853778503,-0.006920424211664131,-0.004374134716926042,-0.028329864062972193,-0.013279540071569784,0.015050323991402409,0,False,0.003722831436213936,2,lower_increases_target,0.0003347820414515701,30.0,24.87
rsi_slope_6b,Momentum,momentum,range_held,4H,4181,0.04353025591963645,0.4901403922409174,0.5098596077590827,0.04265141654109437,-0.004215227067858106,-0.006969183816833745,-0.004727524252142248,-0.0004680549626986455,0.004259469289443603,-2,False,0.036269116114490685,3,lower_increases_target,4.196458614395826e-05,31.0,24.864
consecutive_up_bars,State,state,oscillatory_path,1H,4206,0.4419876367094627,0.5058861036705093,0.5058861036705093,0.4448557294704322,0.0038793438690865635,0.010998370561521953,0.024299485116971387,0.018178831780430338,-0.006120653336541049,2,False,0.0010424422933730249,0,higher_increases_target,0.00032571783605250815,3.0,24.864
rsi_slope_6b,Momentum,momentum,range_breached,4H,4181,0.9564697440803636,0.5098596077590827,0.5098596077590827,0.9583194789955869,0.004215227067858106,0.006969183816833745,0.00472752425214229,0.00046805496269863855,-0.0042594692894436514,2,False,0.036269116114490685,3,higher_increases_target,4.196458614395826e-05,31.0,24.864
rsi_slope_6b,Momentum,momentum,path_inside_70,4H,4181,0.04353025591963645,0.4901403922409174,0.5098596077590827,0.04265141654109437,-0.004215227067858106,-0.006969183816833745,-0.004727524252142248,-0.0004680549626986455,0.004259469289443603,-2,False,0.036269116114490685,3,lower_increases_target,4.196458614395826e-05,31.0,24.864
ema_spread_atr_12_48b,Volatility,volatility,one_sided_runaway,12H,4206,0.1890156918687589,0.482036105902288,0.517963894097712,0.17791141278549735,-0.022349986570232152,-0.024363870199055903,-0.021188439280237004,-0.02968156582833084,-0.008493126548093838,-2,False,0.012293754375698795,1,lower_increases_target,0.0005145832088807589,26.0,24.857
ema_spread_atr_12_48b,Volatility,volatility,trend_efficiency_high,12H,4206,0.1890156918687589,0.482036105902288,0.517963894097712,0.17791141278549735,-0.022349986570232152,-0.024363870199055903,-0.021188439280237004,-0.02968156582833084,-0.008493126548093838,-2,False,0.012293754375698795,1,lower_increases_target,0.0005145832088807589,26.0,24.857
macd_hist_48_288b,Momentum,momentum,down_excursion_ge_1_0_atr,1H,4206,0.655016642891108,0.4989477186395014,0.5010522813604986,0.6522365319148525,0.004782334575377098,-0.0017327972593502907,0.016209071318219137,-0.0069785929505610245,-0.02318766426878016,-2,False,0.002956900222358949,2,lower_increases_target,0.0005024830237835287,42.0,24.856
price_efficiency_24b,State,state,trend_efficiency_high,2H,4206,0.16951973371374227,0.5109586032413455,0.5109586032413455,0.17684155264452084,0.015545118386649542,0.014243628352994673,-0.008113008775324032,-0.0006731225365722293,0.007439886238751803,0,False,0.013575002360049104,2,higher_increases_target,0.0003842642969429655,7.0,24.846
