interaction,target,horizon,thirds,min_n,lifts,chronologically_stable
low_atr_pct_and_rising_atr_slope,realized_over_range_width_ge_1,24H,3,52,"0.1127,0.0838,0.0884",True
low_atr_pct_and_rising_atr_slope,realized_over_range_width_ge_1,2H,3,52,"0.0556,0.0143,-0.0418",False
low_atr_pct_and_rising_atr_slope,realized_over_range_width_ge_1,4H,3,52,"0.1227,0.0259,0.0885",True
low_atr_pct_and_rising_atr_slope,realized_over_range_width_ge_1,8H,3,52,"0.1231,0.0467,0.1213",True
low_atr_pct_and_rising_atr_slope,trend_efficiency_high,12H,3,52,"0.0389,0.0846,-0.0366",False
low_atr_pct_and_rising_atr_slope,trend_efficiency_high,1H,3,52,"-0.0226,-0.0196,0.0560",False
low_atr_pct_and_rising_atr_slope,trend_efficiency_high,24H,3,52,"0.0410,0.1227,-0.0317",False
low_atr_pct_and_rising_atr_slope,trend_efficiency_high,2H,3,52,"0.0709,0.0113,-0.0266",False
low_atr_pct_and_rising_atr_slope,trend_efficiency_high,4H,3,52,"0.0268,0.0442,-0.0814",False
low_atr_pct_and_rising_atr_slope,trend_efficiency_high,8H,3,52,"-0.0045,0.0218,-0.0152",False
low_atr_pct_and_rising_atr_slope,upside_breakout_occurred,12H,3,52,"0.1161,0.1695,0.1244",True
low_atr_pct_and_rising_atr_slope,upside_breakout_occurred,1H,3,52,"0.0527,0.0334,0.0618",True
low_atr_pct_and_rising_atr_slope,upside_breakout_occurred,24H,3,52,"0.1844,0.1859,0.0652",True
low_atr_pct_and_rising_atr_slope,upside_breakout_occurred,2H,3,52,"0.0571,0.0392,0.0091",True
low_atr_pct_and_rising_atr_slope,upside_breakout_occurred,4H,3,52,"0.0426,0.0783,0.0497",True
low_atr_pct_and_rising_atr_slope,upside_breakout_occurred,8H,3,52,"0.0422,0.1382,0.0966",True
low_rv_and_falling_rv_slope,downside_breakdown_occurred,12H,3,197,"0.0167,0.0752,0.0265",True
low_rv_and_falling_rv_slope,downside_breakdown_occurred,1H,3,197,"-0.0096,0.0481,0.0406",False
low_rv_and_falling_rv_slope,downside_breakdown_occurred,24H,3,197,"0.0522,0.1008,0.0703",True
low_rv_and_falling_rv_slope,downside_breakdown_occurred,2H,3,197,"-0.0033,0.0460,0.0105",False
low_rv_and_falling_rv_slope,downside_breakdown_occurred,4H,3,197,"-0.0049,0.0489,-0.0019",False
low_rv_and_falling_rv_slope,downside_breakdown_occurred,8H,3,197,"-0.0125,0.0468,-0.0388",False
low_rv_and_falling_rv_slope,fast_1atr_touch,1H,3,197,"0.0127,0.0193,0.0164",True
low_rv_and_falling_rv_slope,fast_1atr_touch,2H,3,197,"0.0043,0.0093,0.0021",True
low_rv_and_falling_rv_slope,fast_1atr_touch,4H,3,197,"0.0000,0.0014,0.0000",True
low_rv_and_falling_rv_slope,max_abs_excursion_ge_1_5_atr,12H,3,197,"0.0007,0.0000,0.0000",True
low_rv_and_falling_rv_slope,max_abs_excursion_ge_1_5_atr,1H,3,197,"0.0446,0.0552,0.0948",True
low_rv_and_falling_rv_slope,max_abs_excursion_ge_1_5_atr,2H,3,197,"0.0263,0.0222,0.0230",True
low_rv_and_falling_rv_slope,max_abs_excursion_ge_1_5_atr,4H,3,197,"0.0064,0.0071,0.0029",True
low_rv_and_falling_rv_slope,max_abs_excursion_ge_1_5_atr,8H,3,197,"0.0007,0.0007,0.0007",True
low_rv_and_falling_rv_slope,one_sided_runaway,12H,3,197,"0.0001,0.0015,0.0163",True
low_rv_and_falling_rv_slope,one_sided_runaway,1H,3,197,"-0.0286,0.0108,-0.0193",False
low_rv_and_falling_rv_slope,one_sided_runaway,24H,3,197,"-0.0591,-0.0255,-0.0461",True
low_rv_and_falling_rv_slope,one_sided_runaway,2H,3,197,"-0.0549,0.0073,-0.0066",False
low_rv_and_falling_rv_slope,one_sided_runaway,4H,3,197,"-0.0523,0.0114,-0.0045",False
low_rv_and_falling_rv_slope,one_sided_runaway,8H,3,197,"0.0081,0.0158,0.0761",True
low_rv_and_falling_rv_slope,oscillatory_path,12H,3,197,"0.0400,0.0246,0.0226",True
low_rv_and_falling_rv_slope,oscillatory_path,1H,3,197,"-0.0101,0.0126,0.0441",False
low_rv_and_falling_rv_slope,oscillatory_path,24H,3,197,"0.1563,0.0508,0.0420",True
low_rv_and_falling_rv_slope,oscillatory_path,2H,3,197,"0.0441,-0.0242,0.0225",False
low_rv_and_falling_rv_slope,oscillatory_path,4H,3,197,"0.0161,-0.0136,0.0243",False
low_rv_and_falling_rv_slope,oscillatory_path,8H,3,197,"-0.0272,0.0034,-0.0168",False
low_rv_and_falling_rv_slope,path_inside_70,12H,3,197,"-0.0478,-0.0514,-0.0444",True
low_rv_and_falling_rv_slope,path_inside_70,1H,3,197,"-0.0253,-0.0364,-0.0191",True
low_rv_and_falling_rv_slope,path_inside_70,24H,3,197,"-0.0456,-0.0422,-0.0292",True
low_rv_and_falling_rv_slope,path_inside_70,2H,3,197,"-0.0399,-0.0293,-0.0275",True
low_rv_and_falling_rv_slope,path_inside_70,4H,3,197,"-0.0442,-0.0272,-0.0414",True
low_rv_and_falling_rv_slope,path_inside_70,8H,3,197,"-0.0506,-0.0428,-0.0417",True
low_rv_and_falling_rv_slope,range_breached,12H,3,197,"0.0478,0.0514,0.0444",True
low_rv_and_falling_rv_slope,range_breached,1H,3,197,"0.0253,0.0364,0.0191",True
low_rv_and_falling_rv_slope,range_breached,24H,3,197,"0.0456,0.0422,0.0292",True
low_rv_and_falling_rv_slope,range_breached,2H,3,197,"0.0399,0.0293,0.0275",True
low_rv_and_falling_rv_slope,range_breached,4H,3,197,"0.0442,0.0272,0.0414",True
low_rv_and_falling_rv_slope,range_breached,8H,3,197,"0.0506,0.0428,0.0417",True
low_rv_and_falling_rv_slope,range_held,12H,3,197,"-0.0478,-0.0514,-0.0444",True
low_rv_and_falling_rv_slope,range_held,1H,3,197,"-0.0253,-0.0364,-0.0191",True
low_rv_and_falling_rv_slope,range_held,24H,3,197,"-0.0456,-0.0422,-0.0292",True
low_rv_and_falling_rv_slope,range_held,2H,3,197,"-0.0399,-0.0293,-0.0275",True
low_rv_and_falling_rv_slope,range_held,4H,3,197,"-0.0442,-0.0272,-0.0414",True
low_rv_and_falling_rv_slope,range_held,8H,3,197,"-0.0506,-0.0428,-0.0417",True
low_rv_and_falling_rv_slope,realized_over_range_width_ge_1,12H,3,197,"0.1212,0.0859,0.1004",True
low_rv_and_falling_rv_slope,realized_over_range_width_ge_1,1H,3,197,"0.0694,0.0580,0.0732",True
low_rv_and_falling_rv_slope,realized_over_range_width_ge_1,24H,3,197,"0.1076,0.0901,0.0884",True
low_rv_and_falling_rv_slope,realized_over_range_width_ge_1,2H,3,197,"0.0874,0.0716,0.0735",True
low_rv_and_falling_rv_slope,realized_over_range_width_ge_1,4H,3,197,"0.1129,0.0808,0.1078",True
low_rv_and_falling_rv_slope,realized_over_range_width_ge_1,8H,3,197,"0.1131,0.0908,0.0588",True
low_rv_and_falling_rv_slope,trend_efficiency_high,12H,3,197,"0.0001,0.0015,0.0163",True
low_rv_and_falling_rv_slope,trend_efficiency_high,1H,3,197,"-0.0349,0.0058,-0.0257",False
low_rv_and_falling_rv_slope,trend_efficiency_high,24H,3,197,"-0.0591,-0.0255,-0.0461",True
low_rv_and_falling_rv_slope,trend_efficiency_high,2H,3,197,"-0.0549,0.0058,-0.0074",False
low_rv_and_falling_rv_slope,trend_efficiency_high,4H,3,197,"-0.0523,0.0114,-0.0045",False
low_rv_and_falling_rv_slope,trend_efficiency_high,8H,3,197,"0.0081,0.0158,0.0761",True
low_rv_and_falling_rv_slope,upside_breakout_occurred,12H,3,197,"0.1812,0.0786,0.1532",True
low_rv_and_falling_rv_slope,upside_breakout_occurred,1H,3,197,"0.0830,0.0290,0.1243",True
low_rv_and_falling_rv_slope,upside_breakout_occurred,24H,3,197,"0.2486,0.1020,0.1613",True
low_rv_and_falling_rv_slope,upside_breakout_occurred,2H,3,197,"0.1283,0.0347,0.1581",True
low_rv_and_falling_rv_slope,upside_breakout_occurred,4H,3,197,"0.1700,0.0254,0.1650",True
low_rv_and_falling_rv_slope,upside_breakout_occurred,8H,3,197,"0.1644,0.0467,0.1784",True
low_rv_and_rising_rv_slope,downside_breakdown_occurred,12H,3,62,"0.0407,-0.0363,-0.0532",False
low_rv_and_rising_rv_slope,downside_breakdown_occurred,1H,3,62,"-0.0216,0.0095,0.0144",False
low_rv_and_rising_rv_slope,downside_breakdown_occurred,24H,3,62,"0.1019,-0.0316,0.0877",False
low_rv_and_rising_rv_slope,downside_breakdown_occurred,2H,3,62,"-0.0154,0.0547,0.0694",False
low_rv_and_rising_rv_slope,downside_breakdown_occurred,4H,3,62,"0.0189,0.0114,0.0858",True
low_rv_and_rising_rv_slope,downside_breakdown_occurred,8H,3,62,"0.0675,0.0067,-0.0560",False
low_rv_and_rising_rv_slope,fast_1atr_touch,1H,3,62,"0.0024,0.0058,0.0003",True
low_rv_and_rising_rv_slope,fast_1atr_touch,2H,3,62,"0.0043,0.0114,0.0021",True
low_rv_and_rising_rv_slope,fast_1atr_touch,4H,3,62,"0.0000,0.0014,0.0000",True
low_rv_and_rising_rv_slope,max_abs_excursion_ge_1_5_atr,12H,3,62,"0.0007,0.0000,0.0000",True
low_rv_and_rising_rv_slope,max_abs_excursion_ge_1_5_atr,1H,3,62,"0.0186,0.0110,0.0347",True
low_rv_and_rising_rv_slope,max_abs_excursion_ge_1_5_atr,2H,3,62,"0.0314,0.0195,0.0278",True
low_rv_and_rising_rv_slope,max_abs_excursion_ge_1_5_atr,4H,3,62,"0.0064,0.0071,0.0029",True
low_rv_and_rising_rv_slope,max_abs_excursion_ge_1_5_atr,8H,3,62,"0.0007,0.0007,0.0007",True
low_rv_and_rising_rv_slope,one_sided_runaway,12H,3,62,"0.0265,0.0220,-0.0323",False
low_rv_and_rising_rv_slope,one_sided_runaway,1H,3,62,"-0.0535,-0.0110,-0.0039",True
low_rv_and_rising_rv_slope,one_sided_runaway,24H,3,62,"0.0181,0.0643,-0.0788",False
low_rv_and_rising_rv_slope,one_sided_runaway,2H,3,62,"0.0376,-0.0231,-0.0476",False
low_rv_and_rising_rv_slope,one_sided_runaway,4H,3,62,"0.0248,-0.0050,-0.0163",False
low_rv_and_rising_rv_slope,one_sided_runaway,8H,3,62,"-0.0063,0.0034,-0.0109",False
low_rv_and_rising_rv_slope,oscillatory_path,12H,3,62,"0.0068,-0.0222,-0.1037",False
low_rv_and_rising_rv_slope,oscillatory_path,1H,3,62,"0.0227,-0.0006,-0.0544",False
low_rv_and_rising_rv_slope,oscillatory_path,24H,3,62,"0.0113,-0.0433,0.1401",False
low_rv_and_rising_rv_slope,oscillatory_path,2H,3,62,"-0.0606,-0.0502,0.0030",False
low_rv_and_rising_rv_slope,oscillatory_path,4H,3,62,"0.0490,0.0002,-0.1017",False
low_rv_and_rising_rv_slope,oscillatory_path,8H,3,62,"0.0668,-0.0671,-0.1609",False
low_rv_and_rising_rv_slope,path_inside_70,12H,3,62,"-0.0478,-0.0334,-0.0492",True
low_rv_and_rising_rv_slope,path_inside_70,1H,3,62,"-0.0200,-0.0055,-0.0013",True
low_rv_and_rising_rv_slope,path_inside_70,24H,3,62,"-0.0354,-0.0458,-0.0292",True
low_rv_and_rising_rv_slope,path_inside_70,2H,3,62,"-0.0449,-0.0222,-0.0210",True
low_rv_and_rising_rv_slope,path_inside_70,4H,3,62,"-0.0340,-0.0355,-0.0252",True
low_rv_and_rising_rv_slope,path_inside_70,8H,3,62,"-0.0302,-0.0205,-0.0514",True
low_rv_and_rising_rv_slope,range_breached,12H,3,62,"0.0478,0.0334,0.0492",True
low_rv_and_rising_rv_slope,range_breached,1H,3,62,"0.0200,0.0055,0.0013",True
low_rv_and_rising_rv_slope,range_breached,24H,3,62,"0.0354,0.0458,0.0292",True
low_rv_and_rising_rv_slope,range_breached,2H,3,62,"0.0449,0.0222,0.0210",True
low_rv_and_rising_rv_slope,range_breached,4H,3,62,"0.0340,0.0355,0.0252",True
low_rv_and_rising_rv_slope,range_breached,8H,3,62,"0.0302,0.0205,0.0514",True
low_rv_and_rising_rv_slope,range_held,12H,3,62,"-0.0478,-0.0334,-0.0492",True
low_rv_and_rising_rv_slope,range_held,1H,3,62,"-0.0200,-0.0055,-0.0013",True
low_rv_and_rising_rv_slope,range_held,24H,3,62,"-0.0354,-0.0458,-0.0292",True
low_rv_and_rising_rv_slope,range_held,2H,3,62,"-0.0449,-0.0222,-0.0210",True
low_rv_and_rising_rv_slope,range_held,4H,3,62,"-0.0340,-0.0355,-0.0252",True
low_rv_and_rising_rv_slope,range_held,8H,3,62,"-0.0302,-0.0205,-0.0514",True
low_rv_and_rising_rv_slope,realized_over_range_width_ge_1,12H,3,62,"0.1058,0.0706,0.1018",True
low_rv_and_rising_rv_slope,realized_over_range_width_ge_1,1H,3,62,"0.0487,0.0363,0.0245",True
low_rv_and_rising_rv_slope,realized_over_range_width_ge_1,24H,3,62,"0.0821,0.0753,0.0723",True
low_rv_and_rising_rv_slope,realized_over_range_width_ge_1,2H,3,62,"0.0463,0.0499,-0.0300",False
low_rv_and_rising_rv_slope,realized_over_range_width_ge_1,4H,3,62,"0.0923,0.0527,0.0817",True
low_rv_and_rising_rv_slope,realized_over_range_width_ge_1,8H,3,62,"0.0926,0.0691,0.1244",True
low_rv_and_rising_rv_slope,trend_efficiency_high,12H,3,62,"0.0265,0.0220,-0.0323",False
low_rv_and_rising_rv_slope,trend_efficiency_high,1H,3,62,"-0.0547,-0.0115,0.0058",False
low_rv_and_rising_rv_slope,trend_efficiency_high,24H,3,62,"0.0181,0.0643,-0.0788",False
low_rv_and_rising_rv_slope,trend_efficiency_high,2H,3,62,"0.0376,-0.0245,-0.0483",False
low_rv_and_rising_rv_slope,trend_efficiency_high,4H,3,62,"0.0248,-0.0050,-0.0163",False
low_rv_and_rising_rv_slope,trend_efficiency_high,8H,3,62,"-0.0063,0.0034,-0.0109",False
low_rv_and_rising_rv_slope,upside_breakout_occurred,12H,3,62,"0.1904,0.1527,0.0264",True
low_rv_and_rising_rv_slope,upside_breakout_occurred,1H,3,62,"0.0356,0.0085,-0.0046",False
low_rv_and_rising_rv_slope,upside_breakout_occurred,24H,3,62,"0.2478,0.1732,0.0156",True
low_rv_and_rising_rv_slope,upside_breakout_occurred,2H,3,62,"0.1116,0.0187,-0.0319",False
low_rv_and_rising_rv_slope,upside_breakout_occurred,4H,3,62,"0.0566,0.0576,-0.0459",False
low_rv_and_rising_rv_slope,upside_breakout_occurred,8H,3,62,"0.0969,0.1172,0.0241",True
low_vwap_displacement_and_low_atr,downside_breakdown_occurred,12H,3,118,"-0.0245,0.0465,-0.1007",False
low_vwap_displacement_and_low_atr,downside_breakdown_occurred,1H,3,118,"-0.0678,0.0413,-0.1046",False
low_vwap_displacement_and_low_atr,downside_breakdown_occurred,24H,3,118,"-0.0076,0.0419,0.0560",False
low_vwap_displacement_and_low_atr,downside_breakdown_occurred,2H,3,118,"-0.0684,0.0528,-0.0478",False
low_vwap_displacement_and_low_atr,downside_breakdown_occurred,4H,3,118,"-0.0631,0.0415,-0.1162",False
low_vwap_displacement_and_low_atr,downside_breakdown_occurred,8H,3,118,"-0.0266,0.0379,-0.1799",False
low_vwap_displacement_and_low_atr,fast_1atr_touch,1H,3,118,"0.0143,0.0198,0.0164",True
low_vwap_displacement_and_low_atr,fast_1atr_touch,2H,3,118,"0.0043,0.0114,0.0021",True
low_vwap_displacement_and_low_atr,fast_1atr_touch,4H,3,118,"0.0000,0.0014,0.0000",True
low_vwap_displacement_and_low_atr,max_abs_excursion_ge_1_5_atr,12H,3,118,"0.0007,0.0000,0.0000",True
low_vwap_displacement_and_low_atr,max_abs_excursion_ge_1_5_atr,1H,3,118,"0.0326,0.0317,0.0544",True
low_vwap_displacement_and_low_atr,max_abs_excursion_ge_1_5_atr,2H,3,118,"0.0314,0.0206,0.0193",True
low_vwap_displacement_and_low_atr,max_abs_excursion_ge_1_5_atr,4H,3,118,"0.0064,0.0071,0.0029",True
low_vwap_displacement_and_low_atr,max_abs_excursion_ge_1_5_atr,8H,3,118,"0.0007,0.0007,0.0007",True
low_vwap_displacement_and_low_atr,one_sided_runaway,12H,3,118,"0.1021,-0.0028,0.0022",False
low_vwap_displacement_and_low_atr,one_sided_runaway,1H,3,118,"-0.0199,-0.0235,-0.0559",True
low_vwap_displacement_and_low_atr,one_sided_runaway,24H,3,118,"-0.0606,0.0330,-0.0545",False
low_vwap_displacement_and_low_atr,one_sided_runaway,2H,3,118,"0.0080,-0.0109,-0.0673",False
low_vwap_displacement_and_low_atr,one_sided_runaway,4H,3,118,"-0.0080,-0.0447,-0.0081",True
low_vwap_displacement_and_low_atr,one_sided_runaway,8H,3,118,"0.0491,0.0011,0.0659",True
low_vwap_displacement_and_low_atr,oscillatory_path,12H,3,118,"-0.0524,0.0067,-0.0033",False
low_vwap_displacement_and_low_atr,oscillatory_path,1H,3,118,"-0.0297,-0.0117,0.0246",False
low_vwap_displacement_and_low_atr,oscillatory_path,24H,3,118,"0.0827,-0.0300,0.1180",False
low_vwap_displacement_and_low_atr,oscillatory_path,2H,3,118,"0.0127,0.0091,0.0598",True
low_vwap_displacement_and_low_atr,oscillatory_path,4H,3,118,"0.0338,0.0442,-0.0158",False
low_vwap_displacement_and_low_atr,oscillatory_path,8H,3,118,"-0.0384,0.0164,-0.0453",False
low_vwap_displacement_and_low_atr,path_inside_70,12H,3,118,"-0.0478,-0.0602,-0.0492",True
low_vwap_displacement_and_low_atr,path_inside_70,1H,3,118,"-0.0422,-0.0244,0.0004",False
low_vwap_displacement_and_low_atr,path_inside_70,24H,3,118,"-0.0456,-0.0390,-0.0292",True
low_vwap_displacement_and_low_atr,path_inside_70,2H,3,118,"-0.0365,-0.0279,-0.0286",True
low_vwap_displacement_and_low_atr,path_inside_70,4H,3,118,"-0.0442,-0.0236,-0.0414",True
low_vwap_displacement_and_low_atr,path_inside_70,8H,3,118,"-0.0506,-0.0268,-0.0429",True
low_vwap_displacement_and_low_atr,range_breached,12H,3,118,"0.0478,0.0602,0.0492",True
low_vwap_displacement_and_low_atr,range_breached,1H,3,118,"0.0422,0.0244,-0.0004",False
low_vwap_displacement_and_low_atr,range_breached,24H,3,118,"0.0456,0.0390,0.0292",True
low_vwap_displacement_and_low_atr,range_breached,2H,3,118,"0.0365,0.0279,0.0286",True
low_vwap_displacement_and_low_atr,range_breached,4H,3,118,"0.0442,0.0236,0.0414",True
low_vwap_displacement_and_low_atr,range_breached,8H,3,118,"0.0506,0.0268,0.0429",True
low_vwap_displacement_and_low_atr,range_held,12H,3,118,"-0.0478,-0.0602,-0.0492",True
low_vwap_displacement_and_low_atr,range_held,1H,3,118,"-0.0422,-0.0244,0.0004",False
low_vwap_displacement_and_low_atr,range_held,24H,3,118,"-0.0456,-0.0390,-0.0292",True
low_vwap_displacement_and_low_atr,range_held,2H,3,118,"-0.0365,-0.0279,-0.0286",True
low_vwap_displacement_and_low_atr,range_held,4H,3,118,"-0.0442,-0.0236,-0.0414",True
low_vwap_displacement_and_low_atr,range_held,8H,3,118,"-0.0506,-0.0268,-0.0429",True
low_vwap_displacement_and_low_atr,realized_over_range_width_ge_1,12H,3,118,"0.1262,0.0719,0.0832",True
low_vwap_displacement_and_low_atr,realized_over_range_width_ge_1,1H,3,118,"0.0812,0.0337,0.0280",True
low_vwap_displacement_and_low_atr,realized_over_range_width_ge_1,24H,3,118,"0.1127,0.0920,0.0884",True
low_vwap_displacement_and_low_atr,realized_over_range_width_ge_1,2H,3,118,"0.0636,0.0512,0.0295",True
low_vwap_displacement_and_low_atr,realized_over_range_width_ge_1,4H,3,118,"0.1264,0.0789,0.0699",True
low_vwap_displacement_and_low_atr,realized_over_range_width_ge_1,8H,3,118,"0.1249,0.0624,0.0303",True
low_vwap_displacement_and_low_atr,trend_efficiency_high,12H,3,118,"0.1021,-0.0028,0.0022",False
low_vwap_displacement_and_low_atr,trend_efficiency_high,1H,3,118,"-0.0228,-0.0327,-0.0623",True
low_vwap_displacement_and_low_atr,trend_efficiency_high,24H,3,118,"-0.0606,0.0330,-0.0545",False
low_vwap_displacement_and_low_atr,trend_efficiency_high,2H,3,118,"0.0080,-0.0123,-0.0680",False
low_vwap_displacement_and_low_atr,trend_efficiency_high,4H,3,118,"-0.0080,-0.0447,-0.0081",True
low_vwap_displacement_and_low_atr,trend_efficiency_high,8H,3,118,"0.0491,0.0011,0.0659",True
low_vwap_displacement_and_low_atr,upside_breakout_occurred,12H,3,118,"0.2334,0.1388,0.2574",True
low_vwap_displacement_and_low_atr,upside_breakout_occurred,1H,3,118,"0.1011,0.0140,0.1977",True
low_vwap_displacement_and_low_atr,upside_breakout_occurred,24H,3,118,"0.3161,0.1684,0.2151",True
low_vwap_displacement_and_low_atr,upside_breakout_occurred,2H,3,118,"0.1431,0.0524,0.2535",True
low_vwap_displacement_and_low_atr,upside_breakout_occurred,4H,3,118,"0.1934,0.0845,0.2557",True
low_vwap_displacement_and_low_atr,upside_breakout_occurred,8H,3,118,"0.2250,0.1148,0.2619",True
rising_atr_and_high_efficiency,downside_breakdown_occurred,12H,3,235,"-0.0313,-0.1560,-0.0122",True
rising_atr_and_high_efficiency,downside_breakdown_occurred,1H,3,235,"-0.0755,-0.0705,-0.0760",True
rising_atr_and_high_efficiency,downside_breakdown_occurred,24H,3,235,"-0.0391,-0.1051,-0.0234",True
rising_atr_and_high_efficiency,downside_breakdown_occurred,2H,3,235,"-0.0787,-0.0937,-0.0670",True
rising_atr_and_high_efficiency,downside_breakdown_occurred,4H,3,235,"-0.0569,-0.1313,-0.0368",True
rising_atr_and_high_efficiency,downside_breakdown_occurred,8H,3,235,"-0.0209,-0.1397,-0.0115",True
rising_atr_and_high_efficiency,fast_1atr_touch,1H,3,235,"-0.0242,-0.0360,-0.0113",True
rising_atr_and_high_efficiency,fast_1atr_touch,2H,3,235,"-0.0036,-0.0184,-0.0082",True
rising_atr_and_high_efficiency,fast_1atr_touch,4H,3,235,"0.0000,-0.0028,0.0000",True
rising_atr_and_high_efficiency,max_abs_excursion_ge_1_5_atr,12H,3,235,"-0.0032,0.0000,0.0000",True
rising_atr_and_high_efficiency,max_abs_excursion_ge_1_5_atr,1H,3,235,"-0.0174,-0.0573,-0.0427",True
rising_atr_and_high_efficiency,max_abs_excursion_ge_1_5_atr,2H,3,235,"-0.0039,-0.0480,-0.0172",True
rising_atr_and_high_efficiency,max_abs_excursion_ge_1_5_atr,4H,3,235,"-0.0053,-0.0141,-0.0041",True
rising_atr_and_high_efficiency,max_abs_excursion_ge_1_5_atr,8H,3,235,"-0.0032,-0.0035,-0.0027",True
rising_atr_and_high_efficiency,one_sided_runaway,12H,3,235,"0.0146,0.0117,-0.0505",False
rising_atr_and_high_efficiency,one_sided_runaway,1H,3,235,"0.0327,0.0148,-0.0141",False
rising_atr_and_high_efficiency,one_sided_runaway,24H,3,235,"-0.0432,0.0614,-0.0233",False
rising_atr_and_high_efficiency,one_sided_runaway,2H,3,235,"0.0170,0.0069,-0.0186",False
rising_atr_and_high_efficiency,one_sided_runaway,4H,3,235,"-0.0200,0.0493,-0.0392",False
rising_atr_and_high_efficiency,one_sided_runaway,8H,3,235,"0.0006,0.1005,-0.0430",False
rising_atr_and_high_efficiency,oscillatory_path,12H,3,235,"0.0362,-0.0574,0.0016",False
rising_atr_and_high_efficiency,oscillatory_path,1H,3,235,"0.0223,0.0116,0.0395",True
rising_atr_and_high_efficiency,oscillatory_path,24H,3,235,"-0.0290,-0.1376,-0.0057",True
rising_atr_and_high_efficiency,oscillatory_path,2H,3,235,"0.0113,0.0281,0.0565",True
rising_atr_and_high_efficiency,oscillatory_path,4H,3,235,"-0.0016,-0.0166,0.0279",False
rising_atr_and_high_efficiency,oscillatory_path,8H,3,235,"-0.0223,-0.1082,0.0355",False
rising_atr_and_high_efficiency,path_inside_70,12H,3,235,"0.0267,0.0507,0.0546",True
rising_atr_and_high_efficiency,path_inside_70,1H,3,235,"0.0435,0.0189,0.0288",True
rising_atr_and_high_efficiency,path_inside_70,24H,3,235,"0.0171,0.0386,0.0296",True
rising_atr_and_high_efficiency,path_inside_70,2H,3,235,"0.0296,0.0536,0.0460",True
rising_atr_and_high_efficiency,path_inside_70,4H,3,235,"0.0224,0.0579,0.0521",True
rising_atr_and_high_efficiency,path_inside_70,8H,3,235,"0.0317,0.0380,0.0594",True
rising_atr_and_high_efficiency,range_breached,12H,3,235,"-0.0267,-0.0507,-0.0546",True
rising_atr_and_high_efficiency,range_breached,1H,3,235,"-0.0435,-0.0189,-0.0288",True
rising_atr_and_high_efficiency,range_breached,24H,3,235,"-0.0171,-0.0386,-0.0296",True
rising_atr_and_high_efficiency,range_breached,2H,3,235,"-0.0296,-0.0536,-0.0460",True
rising_atr_and_high_efficiency,range_breached,4H,3,235,"-0.0224,-0.0579,-0.0521",True
rising_atr_and_high_efficiency,range_breached,8H,3,235,"-0.0317,-0.0380,-0.0594",True
rising_atr_and_high_efficiency,range_held,12H,3,235,"0.0267,0.0507,0.0546",True
rising_atr_and_high_efficiency,range_held,1H,3,235,"0.0435,0.0189,0.0288",True
rising_atr_and_high_efficiency,range_held,24H,3,235,"0.0171,0.0386,0.0296",True
rising_atr_and_high_efficiency,range_held,2H,3,235,"0.0296,0.0536,0.0460",True
rising_atr_and_high_efficiency,range_held,4H,3,235,"0.0224,0.0579,0.0521",True
rising_atr_and_high_efficiency,range_held,8H,3,235,"0.0317,0.0380,0.0594",True
rising_atr_and_high_efficiency,realized_over_range_width_ge_1,12H,3,235,"-0.0502,-0.0714,-0.1393",True
rising_atr_and_high_efficiency,realized_over_range_width_ge_1,1H,3,235,"-0.0713,-0.0461,-0.0587",True
rising_atr_and_high_efficiency,realized_over_range_width_ge_1,24H,3,235,"-0.0599,-0.0587,-0.0984",True
rising_atr_and_high_efficiency,realized_over_range_width_ge_1,2H,3,235,"-0.0516,-0.0921,-0.0902",True
rising_atr_and_high_efficiency,realized_over_range_width_ge_1,4H,3,235,"-0.0331,-0.1063,-0.1444",True
rising_atr_and_high_efficiency,realized_over_range_width_ge_1,8H,3,235,"-0.0666,-0.0686,-0.1052",True
rising_atr_and_high_efficiency,trend_efficiency_high,12H,3,235,"0.0146,0.0117,-0.0505",False
rising_atr_and_high_efficiency,trend_efficiency_high,1H,3,235,"0.0409,0.0225,-0.0102",False
rising_atr_and_high_efficiency,trend_efficiency_high,24H,3,235,"-0.0432,0.0614,-0.0233",False
rising_atr_and_high_efficiency,trend_efficiency_high,2H,3,235,"0.0170,0.0097,-0.0193",False
rising_atr_and_high_efficiency,trend_efficiency_high,4H,3,235,"-0.0200,0.0493,-0.0392",False
rising_atr_and_high_efficiency,trend_efficiency_high,8H,3,235,"0.0006,0.1005,-0.0430",False
rising_atr_and_high_efficiency,upside_breakout_occurred,12H,3,235,"-0.0291,-0.0932,-0.1470",True
rising_atr_and_high_efficiency,upside_breakout_occurred,1H,3,235,"-0.0238,-0.0064,-0.0062",True
rising_atr_and_high_efficiency,upside_breakout_occurred,24H,3,235,"-0.0305,-0.0402,-0.1647",True
rising_atr_and_high_efficiency,upside_breakout_occurred,2H,3,235,"0.0130,-0.0220,-0.0323",False
rising_atr_and_high_efficiency,upside_breakout_occurred,4H,3,235,"0.0059,-0.0313,-0.0579",False
rising_atr_and_high_efficiency,upside_breakout_occurred,8H,3,235,"-0.0480,-0.0505,-0.1309",True
rising_atr_and_high_volume,downside_breakdown_occurred,12H,3,240,"-0.0440,-0.1142,-0.0285",True
rising_atr_and_high_volume,downside_breakdown_occurred,1H,3,240,"0.0101,0.0378,0.0159",True
