prediction_timestamp,state,threshold,threshold_semantics
2026-07-31 01:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5062675784005326,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 01:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5061866848870787,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 02:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5062213535357019,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 02:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5062560221843249,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 03:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5064813747284681,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 03:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5068020692203714,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 04:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5071227637122746,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 04:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5073878651851301,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 05:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5075417806198902,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 05:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5076956960546501,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 06:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5078496114894101,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 06:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5074904754749702,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 07:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5076443909097301,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 07:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5077983063444901,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 08:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5081250534787022,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 08:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5085382164626404,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 09:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5089513794465786,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 09:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5092347066403595,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 10:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5092583622538257,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 10:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5092820178672918,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 11:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.509305673480758,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 11:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5095253194137724,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 12:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5097449653467869,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 12:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5099646112798015,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 13:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5100575618632316,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 13:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5096717500357821,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 14:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5098913959687967,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 14:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.510047694227019,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 15:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5100772971356567,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 15:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5101069000442946,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 16:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5101365029529323,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 16:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.510369768342947,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 17:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.5106030337329616,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 17:30:00+00:00,ema_spread_atr_12_48b__low_abs,0.5101266353167198,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
2026-07-31 18:00:00+00:00,ema_spread_atr_12_48b__low_abs,0.510292013212942,"expanding abs q30 using observations <= prediction_timestamp, min_periods=300"
