regime,event,horizon,n,eligible_rule,base_rate,mean_predicted_probability,brier,base_rate_brier,brier_delta_model_minus_base,relative_brier_improvement,log_loss,base_rate_log_loss,log_loss_delta_model_minus_base,auc,pr_auc_average_precision,ece
HIGH_VOL,upside_breakout,12H,287,all_rows,0.8885017421602788,0.7521271777003484,0.1576851518815331,0.0990663963384283,0.05861875554310479,-0.5917117984473037,0.5021661089825085,0.34963638682237397,0.1525297221601345,0.5287990196078431,0.8907929854617936,0.16881010452961676
HIGH_VOL,upside_breakout,24H,269,all_rows,0.9405204460966543,0.772314498141264,0.1347787086245353,0.055941736570804715,0.0788369720537306,-1.409269302070158,0.45416924422568883,0.22553308888102455,0.22863615534466428,0.35943675889328064,0.9092565365803671,0.2028118959107807
HIGH_VOL,downside_breakdown,1H,287,all_rows,0.5505226480836237,0.2258895470383275,0.37863440268292686,0.2474474620306183,0.13118694065230857,-0.5301607847409482,1.0532659758871297,0.6880333816797729,0.36523259420735676,0.34842017466391917,0.4492503339404193,0.36138083623693384
HIGH_VOL,downside_breakdown,2H,287,all_rows,0.6097560975609756,0.2258895470383275,0.4019918939721254,0.2379535990481856,0.16403829492393981,-0.689370934417857,1.0789439423424474,0.6688570623740269,0.4100868799684205,0.4161989795918367,0.5255712252369061,0.40667700348432057
HIGH_VOL,downside_breakdown,4H,287,all_rows,0.5853658536585366,0.2258895470383275,0.3868127998954704,0.2427126710291493,0.1441001288663211,-0.5937066583928573,1.032537707204261,0.6785008770139086,0.35403683019035237,0.4338235294117647,0.49999822650939735,0.40319268292682925
HIGH_VOL,downside_breakdown,8H,287,all_rows,0.46689895470383275,0.2258895470383275,0.332564716271777,0.24890432080030114,0.08366039547147583,-0.3361146773285529,0.9147860952255337,0.690954218663925,0.22383187656160863,0.34408838162130523,0.35926623349092146,0.3335062717770035
HIGH_VOL,downside_breakdown,12H,287,all_rows,0.34494773519163763,0.2258895470383275,0.25883579641114984,0.22595879517779743,0.03287700123335241,-0.14549998466527,0.7294355001267562,0.6442628632322523,0.08517263689450383,0.38762626262626265,0.2707217404412328,0.21155505226480836
HIGH_VOL,downside_breakdown,24H,269,all_rows,0.16728624535315986,0.22544014869888476,0.1578022464684015,0.13930155746880227,0.018500688999599224,-0.13281035284722215,0.494221170553174,0.45155700170149216,0.04266416885168184,0.3846230158730159,0.12886014032576515,0.10877843866171003
HIGH_VOL,range_continuation,1H,287,all_rows,0.07317073170731707,0.01870696864111498,0.07265271905923344,0.0678167757287329,0.004835943330500539,-0.07130895384711759,0.9394662051701301,0.2617644829090154,0.6777017222611148,0.5089509488005729,0.07544020306343649,0.060445644599303135
HIGH_VOL,range_continuation,2H,287,all_rows,0.06968641114982578,0.01870696864111498,0.06979696993031359,0.06483021525088323,0.004966754679430363,-0.07661172587827707,0.4366368231268552,0.2528270336552781,0.1838097894715771,0.5972846441947566,0.083752196019751,0.056961324041811846
HIGH_VOL,range_continuation,4H,287,all_rows,0.11149825783972125,0.01870696864111498,0.10528477480836237,0.0990663963384283,0.006218378469934074,-0.06276980590563722,0.5391955364138042,0.3496363868223739,0.18955914959143033,0.7286764705882353,0.26727475898444103,0.09279128919860627
HIGH_VOL,range_continuation,8H,287,all_rows,0.12195121951219512,0.01870696864111498,0.11790637759581882,0.10707911957168353,0.010827258024135283,-0.10111455965873005,0.6154053092154775,0.3707947167874673,0.24461059242801025,0.7056689342403628,0.1825945864433051,0.11619477351916375
HIGH_VOL,range_continuation,12H,287,all_rows,0.09407665505226481,0.01870696864111498,0.09261021034843206,0.08522623802644198,0.007383972321990076,-0.08663966042592601,0.47877477208685654,0.31186960444897965,0.16690516763787688,0.6903846153846154,0.13463643463701847,0.08832020905923345
HIGH_VOL,range_continuation,24H,269,all_rows,0.05947955390334572,0.014051301115241634,0.05944062304832714,0.055941736570804715,0.003498886477522424,-0.06254518883399213,0.32399086751403755,0.22553308888102452,0.09845777863301303,0.6902173913043478,0.09092717149913518,0.05403494423791822
HIGH_VOL,trend_continuation,1H,272,trend_continuation_eligible,0.33088235294117646,0.49311911764705885,0.2634904751470588,0.22139922145328722,0.04209125369377159,-0.190114732190476,0.7932005735696107,0.6348017450544509,0.15839882851515985,0.5163614163614164,0.3600750750756693,0.1642132352941177
HIGH_VOL,trend_continuation,2H,272,trend_continuation_eligible,0.3897058823529412,0.49311911764705885,0.26631547514705883,0.2378352076124568,0.028480267534602033,-0.11974790368720142,0.8060241987570544,0.6686163426082572,0.13740785614879725,0.5462036826551488,0.4175948556690013,0.10341323529411767
HIGH_VOL,trend_continuation,4H,272,trend_continuation_eligible,0.25,0.49311911764705885,0.2608059163235294,0.1875,0.0733059163235294,-0.39096488705882343,0.7879849792965608,0.5623351446188083,0.22564983467775246,0.5345299884659747,0.27192935802134055,0.24311911764705885
HIGH_VOL,trend_continuation,8H,272,trend_continuation_eligible,0.5514705882352942,0.49311911764705885,0.28038900455882354,0.2473507785467128,0.03303822601211073,-0.13356831220109291,0.834974431053633,0.6878393399287338,0.1471350911248992,0.533360655737705,0.5414371265048279,0.16867499999999996
HIGH_VOL,trend_continuation,12H,272,trend_continuation_eligible,0.6617647058823529,0.49311911764705885,0.2635551810294117,0.22383217993079585,0.03972300109861587,-0.1774677846183573,0.7587304405550616,0.6398580139108885,0.11887242664417308,0.5858393719806764,0.698542385073404,0.21295147058823527
HIGH_VOL,trend_continuation,24H,256,trend_continuation_eligible,0.6953125,0.498653125,0.237939125625,0.21185302734375,0.026086098281249998,-0.12313299747623162,0.6607940870037124,0.6147838490351121,0.046010237968600376,0.6651541342552578,0.8271369806265599,0.19665937500000003
LOW_VOL_RANGE,mean_reversion,1H,505,mean_reversion_eligible,0.3683168316831683,0.9317033663366336,0.5750759389306931,0.23265954318204096,0.3424163957486521,-1.4717487667408233,2.3699349311137365,0.6580537894753186,1.7118811416384179,0.3252856709475174,0.3102560594912555,0.5682883168316832
LOW_VOL_RANGE,mean_reversion,2H,505,mean_reversion_eligible,0.5405940594059406,0.9317033663366336,0.42210009734653464,0.24835212234094697,0.17374797500558767,-0.6996033428981937,1.8097318519834398,0.6898477949940174,1.1198840569894224,0.34887741568776054,0.4578170422702403,0.3960110891089109
LOW_VOL_RANGE,mean_reversion,4H,505,mean_reversion_eligible,0.6851485148514852,0.9317033663366336,0.2973820775445544,0.21572002744828936,0.08166205009626507,-0.37855571901334206,1.2868002149530335,0.6229275692298363,0.6638726457231973,0.335196495437525,0.6132706888890407,0.2688364356435644
