target,horizon,feature_set,model_family,raw_brier,selected_brier,calibration,raw_ece,selected_ece
realized_over_range_width_ge_1,1H,all_step13,logistic,0.10517103688692316,0.10499223717470878,platt,0.012752470764382372,0.008455158648195066
realized_over_range_width_ge_1,1H,all_step13,tree_depth2,0.10666374636841153,0.10639163650455892,platt,0.01563716897183398,0.012452298666661046
realized_over_range_width_ge_1,1H,all_step13,boosted_stumps,0.1116544580847202,0.11165171106117337,platt,0.0014942431421403057,0.0020136333854386956
realized_over_range_width_ge_1,1H,compact_deredundant,logistic,0.10534617726446865,0.10508494958199469,platt,0.013512035512105842,0.005098474012154084
realized_over_range_width_ge_1,1H,compact_deredundant,tree_depth2,0.10666374636841153,0.10639163650455892,platt,0.01563716897183398,0.012452298666661046
realized_over_range_width_ge_1,1H,compact_deredundant,boosted_stumps,0.11166660053572793,0.11166396291814017,platt,0.0015728926900498985,0.0019834126253910345
realized_over_range_width_ge_1,2H,step11_individuals,logistic,0.11704548557918261,0.11595842739978345,platt,0.02895605083588148,0.016096003688853958
realized_over_range_width_ge_1,2H,step11_individuals,tree_depth2,0.11950748126948763,0.11929517983670136,platt,0.015811352476962345,0.010084921555367343
realized_over_range_width_ge_1,2H,step11_individuals,boosted_stumps,0.12406335685007067,0.123948960836272,platt,0.007931755649474126,0.003089011670094899
realized_over_range_width_ge_1,2H,step12_interactions,logistic,0.11953457727747763,0.11904245430445888,platt,0.020980953236980054,0.008955841442814057
realized_over_range_width_ge_1,2H,step12_interactions,tree_depth2,0.1217494558560142,0.12141193721753347,platt,0.016379126895837325,0.011846179208983381
realized_over_range_width_ge_1,2H,step12_interactions,boosted_stumps,0.12615127733671033,0.12607583697382418,platt,0.008685646096147304,9.231541153620348e-06
realized_over_range_width_ge_1,2H,all_step13,logistic,0.11786537199900476,0.11664859889999885,platt,0.033341512672271756,0.005628181737497397
realized_over_range_width_ge_1,2H,all_step13,tree_depth2,0.11950748126948763,0.11929517983670136,platt,0.015811352476962345,0.010084921555367343
realized_over_range_width_ge_1,2H,all_step13,boosted_stumps,0.12406335685007067,0.123948960836272,platt,0.007931755649474126,0.003089011670094899
realized_over_range_width_ge_1,2H,compact_deredundant,logistic,0.11795264627775537,0.11662152881509834,platt,0.03354855683488116,0.014704000124425496
realized_over_range_width_ge_1,2H,compact_deredundant,tree_depth2,0.11876362490235128,0.11847419435950068,platt,0.015325063533747317,0.008873885969821473
realized_over_range_width_ge_1,2H,compact_deredundant,boosted_stumps,0.12414140110316293,0.1240369073761591,platt,0.007628414970404562,0.0029198469757936163
realized_over_range_width_ge_1,4H,step11_individuals,logistic,0.12322576368061314,0.12158958687525064,platt,0.04106381852132051,0.0177790274117225
realized_over_range_width_ge_1,4H,step11_individuals,tree_depth2,0.12295156291827943,0.12155903315057658,platt,0.04344231931527957,0.008320318701355996
realized_over_range_width_ge_1,4H,step11_individuals,boosted_stumps,0.1273039756089526,0.12703514856465647,platt,0.013986396221287611,0.00305857511712182
realized_over_range_width_ge_1,4H,step12_interactions,logistic,0.12359617709815354,0.12327097930798335,platt,0.028456334692496418,0.014389017189458552
realized_over_range_width_ge_1,4H,step12_interactions,tree_depth2,0.12455537425068842,0.12414669863769462,platt,0.019956963432962826,0.0026213184691325827
realized_over_range_width_ge_1,4H,step12_interactions,boosted_stumps,0.1291893108386047,0.1290895342380455,platt,0.00998882928633249,1.0485814391558712e-05
realized_over_range_width_ge_1,4H,all_step13,logistic,0.12332528672075932,0.12152019094270362,platt,0.04565615537485074,0.008604739145686213
realized_over_range_width_ge_1,4H,all_step13,tree_depth2,0.12295156291827943,0.12155903315057658,platt,0.04344231931527957,0.008320318701355996
realized_over_range_width_ge_1,4H,all_step13,boosted_stumps,0.1273039756089526,0.12703514856465647,platt,0.013986396221287611,0.00305857511712182
realized_over_range_width_ge_1,4H,compact_deredundant,logistic,0.12282005116150782,0.12129559442473416,platt,0.042163378882028354,0.005972017064614645
realized_over_range_width_ge_1,4H,compact_deredundant,tree_depth2,0.12318892765084966,0.1217539088446294,platt,0.04465190762100212,0.008706231823291936
realized_over_range_width_ge_1,4H,compact_deredundant,boosted_stumps,0.12719263930696173,0.1269088157715545,platt,0.014247824912482665,0.0032669362051245265
realized_over_range_width_ge_1,8H,step11_individuals,logistic,0.12617158357908637,0.1214713945136902,platt,0.06541785174975884,0.0388358747656834
realized_over_range_width_ge_1,8H,step11_individuals,tree_depth2,0.12625112669621866,0.1197286258595693,platt,0.076798749936314,0.034305168739547885
realized_over_range_width_ge_1,8H,step11_individuals,boosted_stumps,0.13183154872657205,0.13058922535845177,platt,0.03260477438283804,0.040580792717668096
realized_over_range_width_ge_1,8H,step12_interactions,logistic,0.12258392320224731,0.12131145934003075,platt,0.042728936444575816,0.017458750093818545
realized_over_range_width_ge_1,8H,step12_interactions,tree_depth2,0.12196847817197466,0.12031094185163753,platt,0.03809850797691639,0.012391707227766984
realized_over_range_width_ge_1,8H,step12_interactions,boosted_stumps,0.134049422699338,0.13344306430116895,platt,0.02462434978046013,1.428080677212673e-05
realized_over_range_width_ge_1,8H,all_step13,logistic,0.12578768747830207,0.12109595736262956,platt,0.067304996237884,0.02602831207703219
realized_over_range_width_ge_1,8H,all_step13,tree_depth2,0.12625112669621866,0.1197286258595693,platt,0.076798749936314,0.034305168739547885
realized_over_range_width_ge_1,8H,all_step13,boosted_stumps,0.13183154872657205,0.13058922535845177,platt,0.03260477438283804,0.040580792717668096
realized_over_range_width_ge_1,8H,compact_deredundant,logistic,0.12529262403983615,0.121067562313069,platt,0.06790371620955321,0.0346274054712416
realized_over_range_width_ge_1,8H,compact_deredundant,tree_depth2,0.12599446719172744,0.11840052077817993,platt,0.078045155139008,0.0288900140956748
realized_over_range_width_ge_1,8H,compact_deredundant,boosted_stumps,0.13160330231043083,0.1304057648097137,platt,0.03167467649372935,0.04607985971002003
realized_over_range_width_ge_1,12H,step11_individuals,logistic,0.12528584871370974,0.11896613705338897,platt,0.0762837889126059,0.03445305093060139
realized_over_range_width_ge_1,12H,step11_individuals,tree_depth2,0.13568848691801189,0.12597340187321132,platt,0.09913219913777424,0.012610911408709916
realized_over_range_width_ge_1,12H,step11_individuals,boosted_stumps,0.13585113346387825,0.13341040077665717,platt,0.04602418411441822,0.0530693723374792
realized_over_range_width_ge_1,12H,step12_interactions,logistic,0.1279641307964501,0.12570913015053137,platt,0.05533009808952564,0.022134053916012537
realized_over_range_width_ge_1,12H,step12_interactions,tree_depth2,0.12678843221291056,0.12371178305696592,platt,0.05273981940671764,0.014633961214639914
realized_over_range_width_ge_1,12H,step12_interactions,boosted_stumps,0.13850120136919314,0.1369790951898166,platt,0.03901418092909503,1.1584110026108263e-05
realized_over_range_width_ge_1,12H,all_step13,logistic,0.12576773245616985,0.11933937302038673,platt,0.07846201732738078,0.043705626346474416
realized_over_range_width_ge_1,12H,all_step13,tree_depth2,0.13568848691801189,0.12597340187321132,platt,0.09913219913777424,0.012610911408709916
realized_over_range_width_ge_1,12H,all_step13,boosted_stumps,0.13585113346387825,0.13341040077665717,platt,0.04602418411441822,0.0530693723374792
realized_over_range_width_ge_1,12H,compact_deredundant,logistic,0.12541423545142263,0.11931457363726719,platt,0.0764380639990297,0.047605629778291775
realized_over_range_width_ge_1,12H,compact_deredundant,tree_depth2,0.134130546414463,0.12273478792731357,platt,0.09887411545664851,0.010213014005895691
realized_over_range_width_ge_1,12H,compact_deredundant,boosted_stumps,0.13585113346387825,0.13341040077665717,platt,0.04602418411441822,0.0530693723374792
realized_over_range_width_ge_1,24H,step11_individuals,logistic,0.08064132770565856,0.07682922513715025,platt,0.04257089703224863,0.021117043648876215
realized_over_range_width_ge_1,24H,step11_individuals,tree_depth2,0.0819174089464449,0.07933053920873533,platt,0.04517295365818923,0.014770280443513188
realized_over_range_width_ge_1,24H,step11_individuals,boosted_stumps,0.09819585071880561,0.09752784283845292,platt,0.01956466347287189,0.0065449077995684
realized_over_range_width_ge_1,24H,step12_interactions,logistic,0.0848614508751944,0.08385927181327742,platt,0.021369757316984286,0.020495143051781475
realized_over_range_width_ge_1,24H,step12_interactions,tree_depth2,0.08610800145607239,0.08469888166920618,platt,0.028580755145819862,0.016373179946431428
realized_over_range_width_ge_1,24H,step12_interactions,boosted_stumps,0.10168296315081314,0.10147421792501897,platt,0.014448020899883618,9.062520125335816e-06
realized_over_range_width_ge_1,24H,all_step13,logistic,0.08072247970570388,0.07683017521455623,platt,0.04268090706652543,0.02546514303082938
realized_over_range_width_ge_1,24H,all_step13,tree_depth2,0.0819174089464449,0.07933053920873533,platt,0.04517295365818923,0.014770280443513188
realized_over_range_width_ge_1,24H,all_step13,boosted_stumps,0.09819585071880561,0.09752784283845292,platt,0.01956466347287189,0.0065449077995684
realized_over_range_width_ge_1,24H,compact_deredundant,logistic,0.07989759134122643,0.07590377517392681,platt,0.0416567480097675,0.025786800849961745
realized_over_range_width_ge_1,24H,compact_deredundant,tree_depth2,0.08178038967294517,0.07877872993289457,platt,0.04881678335421308,0.017193668050234142
realized_over_range_width_ge_1,24H,compact_deredundant,boosted_stumps,0.0980849665149009,0.09741670078144152,platt,0.01943827839486334,0.006658304090260692
oscillatory_path,1H,step11_individuals,logistic,0.24775868054999667,0.24746229329580077,platt,0.01694804048490443,0.0041117591004875415
oscillatory_path,1H,step11_individuals,tree_depth2,0.24928394414391639,0.24884604044044012,platt,0.010937278646616588,0.0038848092754126882
oscillatory_path,1H,step11_individuals,boosted_stumps,0.24839684943299295,0.24799420290957372,platt,0.02008521354657694,0.0007345025246674464
oscillatory_path,1H,step12_interactions,logistic,0.24901132546175306,0.24837935787310955,platt,0.024541988623430988,0.00041826687786339356
oscillatory_path,1H,step12_interactions,tree_depth2,0.24847223944368627,0.24802806291699284,platt,0.021089236453861626,0.0007573529183637628
oscillatory_path,1H,step12_interactions,boosted_stumps,0.24846732687997597,0.24806033777702774,platt,0.02018711529020789,0.0007283685824622799
oscillatory_path,1H,all_step13,logistic,0.24863563728049262,0.24812494443587113,platt,0.02089140039125699,0.006389957567956988
oscillatory_path,1H,all_step13,tree_depth2,0.24928394414391639,0.24884604044044012,platt,0.010937278646616588,0.0038848092754126882
oscillatory_path,1H,all_step13,boosted_stumps,0.24839684943299295,0.24799420290957372,platt,0.02008521354657694,0.0007345025246674464
oscillatory_path,1H,compact_deredundant,logistic,0.2480347248609861,0.24759034909579022,platt,0.020606534563202366,0.0018416714941184124
oscillatory_path,1H,compact_deredundant,tree_depth2,0.2471365938897262,0.2468451549894731,platt,0.017070395270158013,0.001479124207898975
oscillatory_path,1H,compact_deredundant,boosted_stumps,0.24842078914748497,0.24801584838893198,platt,0.020136249811531948,0.0007202329296241983
oscillatory_path,2H,step11_individuals,logistic,0.25083507155766455,0.24914841947628075,platt,0.04081979118970932,0.0010058706756165825
oscillatory_path,2H,step11_individuals,tree_depth2,0.25089422338958267,0.24962763982143982,platt,0.03339773459105203,0.00024818837478790545
oscillatory_path,2H,step11_individuals,boosted_stumps,0.2506099970772946,0.24904739853500646,platt,0.03953839759950345,0.0013313202056002837
oscillatory_path,2H,step12_interactions,logistic,0.24921759784513495,0.247870135190287,platt,0.03687301248187759,0.00148284884466926
oscillatory_path,2H,step12_interactions,tree_depth2,0.25074849157292955,0.24902808550141411,platt,0.04150416182351607,0.0014058908022682726
oscillatory_path,2H,step12_interactions,boosted_stumps,0.2507344795073515,0.2490393158029278,platt,0.04119596923892849,0.0013943375169614969
oscillatory_path,2H,all_step13,logistic,0.25013571782314975,0.24869642063171254,platt,0.03746046672029916,0.0008147260834392841
oscillatory_path,2H,all_step13,tree_depth2,0.25089422338958267,0.24962763982143982,platt,0.03339773459105203,0.00024818837478790545
oscillatory_path,2H,all_step13,boosted_stumps,0.2506099970772946,0.24904739853500646,platt,0.03953839759950345,0.0013313202056002837
oscillatory_path,2H,compact_deredundant,logistic,0.2502228333845063,0.24864462561530948,platt,0.039777124247057025,0.001233495893592007
oscillatory_path,2H,compact_deredundant,tree_depth2,0.2509463376971048,0.24951074531012282,platt,0.03586013562147214,0.0003206610815696398
oscillatory_path,2H,compact_deredundant,boosted_stumps,0.2506099970772946,0.24904739853500646,platt,0.03953839759950345,0.0013313202056002837
oscillatory_path,4H,step11_individuals,logistic,0.24521794089573934,0.2451032360955524,platt,0.013551394992968075,0.006809463515320991
oscillatory_path,4H,step11_individuals,tree_depth2,0.24636496791789828,0.24608260852234234,platt,0.02165715257965641,0.012388491184571894
oscillatory_path,4H,step11_individuals,boosted_stumps,0.24543107802292627,0.24527083029524543,platt,0.01266057908527457,0.0004788106828647054
oscillatory_path,4H,step12_interactions,logistic,0.24764617189837546,0.2472773500271207,platt,0.06017553149919824,0.051043967039977725
oscillatory_path,4H,step12_interactions,tree_depth2,0.24554015736676985,0.24535051775413558,platt,0.013786423194365738,0.000586268121700928
oscillatory_path,4H,step12_interactions,boosted_stumps,0.24548030485052585,0.24532914466425199,platt,0.012303988287907075,0.00047743220987811474
oscillatory_path,4H,all_step13,logistic,0.24829796244478872,0.24771385717349942,platt,0.06724344580862548,0.05753049607172108
oscillatory_path,4H,all_step13,tree_depth2,0.24636496791789828,0.24608260852234234,platt,0.02165715257965641,0.012388491184571894
oscillatory_path,4H,all_step13,boosted_stumps,0.24543107802292627,0.24527083029524543,platt,0.01266057908527457,0.0004788106828647054
oscillatory_path,4H,compact_deredundant,logistic,0.24696611316358177,0.24672051703805584,platt,0.05426016397776966,0.05012357554801951
oscillatory_path,4H,compact_deredundant,tree_depth2,0.24777031954082665,0.247220945584605,platt,0.019112518902718645,0.03974675601495632
oscillatory_path,4H,compact_deredundant,boosted_stumps,0.24555057561161842,0.24538188828235788,platt,0.013007037689933387,0.0005354237238254789
oscillatory_path,8H,step11_individuals,logistic,0.24540528557975985,0.2446703331178687,platt,0.03378083702025667,0.006280358716682094
oscillatory_path,8H,step11_individuals,tree_depth2,0.2477523470133876,0.24736870212960405,platt,0.018162173839492868,2.6452681344824036e-06
oscillatory_path,8H,step11_individuals,boosted_stumps,0.247023847367374,0.24696119718945156,platt,0.007921812040821152,0.00029438268946363477
oscillatory_path,8H,step12_interactions,logistic,0.2509657117486025,0.2496001299444605,platt,0.025828103601381838,0.03288857035933855
oscillatory_path,8H,step12_interactions,tree_depth2,0.24665021510399385,0.24661194615908016,platt,0.006087091377169673,0.0003668516948423517
oscillatory_path,8H,step12_interactions,boosted_stumps,0.24705252963408492,0.2470320219347119,platt,0.004531745388123565,0.00017034344619931696
oscillatory_path,8H,all_step13,logistic,0.24980068939294914,0.24820612222817612,platt,0.03345235136340596,0.028233190829799436
oscillatory_path,8H,all_step13,tree_depth2,0.2477523470133876,0.24736870212960405,platt,0.018162173839492868,2.6452681344824036e-06
oscillatory_path,8H,all_step13,boosted_stumps,0.247023847367374,0.24696119718945156,platt,0.007921812040821152,0.00029438268946363477
oscillatory_path,8H,compact_deredundant,logistic,0.24970707778709256,0.2482337270399522,platt,0.03214415183660829,0.029380369003284616
oscillatory_path,8H,compact_deredundant,tree_depth2,0.24642627758674182,0.24616950221773112,platt,0.02037928528522083,0.006109310748505868
oscillatory_path,8H,compact_deredundant,boosted_stumps,0.2469753668412038,0.246912349567173,platt,0.007957126852224328,0.00033143231479249025
oscillatory_path,12H,step11_individuals,logistic,0.24460775261113724,0.2445225340523323,platt,0.025830275364037036,0.019716766041812064
oscillatory_path,12H,step11_individuals,tree_depth2,0.24214158321609372,0.24199617607399854,platt,0.012137765578130412,0.009562541374424109
oscillatory_path,12H,step11_individuals,boosted_stumps,0.24391212067774326,0.24379531472884228,platt,0.010753235141782613,0.0005842809090194079
oscillatory_path,12H,step12_interactions,logistic,0.24359925949986352,0.24334361092509169,platt,0.010419382963882878,0.00501417577164963
oscillatory_path,12H,step12_interactions,tree_depth2,0.24372236878505277,0.24363788171771497,platt,0.009141100619762421,0.0005174122555158811
oscillatory_path,12H,step12_interactions,boosted_stumps,0.24362189183374086,0.24349017223109914,platt,0.011484596577017114,0.00041994749085932925
oscillatory_path,12H,all_step13,logistic,0.2445000949019677,0.2441009477051552,platt,0.018385786839006178,0.013394829941892993
oscillatory_path,12H,all_step13,tree_depth2,0.24214158321609372,0.24199617607399854,platt,0.012137765578130412,0.009562541374424109
oscillatory_path,12H,all_step13,boosted_stumps,0.24391212067774326,0.24379531472884228,platt,0.010753235141782613,0.0005842809090194079
oscillatory_path,12H,compact_deredundant,logistic,0.24751664727135586,0.246596812409575,platt,0.034656591823976096,0.02073898912348184
oscillatory_path,12H,compact_deredundant,tree_depth2,0.2442368555153951,0.24390374447982988,platt,0.015413349969173236,0.011146387276649884
oscillatory_path,12H,compact_deredundant,boosted_stumps,0.24400335928069,0.24387265002407993,platt,0.011322571577613794,0.0006593553754141723
oscillatory_path,24H,step11_individuals,logistic,0.24276988743677758,0.21968461591188754,platt,0.1505334954711745,0.008861690741416413
oscillatory_path,24H,step11_individuals,tree_depth2,0.26177103327742673,0.2237607913177201,platt,0.16609628758499725,0.010268619538136181
oscillatory_path,24H,step11_individuals,boosted_stumps,0.237332801061042,0.21997290016280113,platt,0.13097631756194128,0.007627951156238322
oscillatory_path,24H,step12_interactions,logistic,0.2493275237362301,0.2230872891377828,platt,0.14733568175312822,0.029589782849195008
oscillatory_path,24H,step12_interactions,tree_depth2,0.2323023612734458,0.217712811999784,platt,0.12088320912770295,0.005976737234280438
oscillatory_path,24H,step12_interactions,boosted_stumps,0.23171604243454968,0.2180463716541038,platt,0.11704809496099577,0.005530438820960604
oscillatory_path,24H,all_step13,logistic,0.25512727582551736,0.22289713222569196,platt,0.16607370144569128,0.0328388303514873
oscillatory_path,24H,all_step13,tree_depth2,0.26177103327742673,0.2237607913177201,platt,0.16609628758499725,0.010268619538136181
oscillatory_path,24H,all_step13,boosted_stumps,0.237332801061042,0.21997290016280113,platt,0.13097631756194128,0.007627951156238322
oscillatory_path,24H,compact_deredundant,logistic,0.25379996050992387,0.22322669031602593,platt,0.16019096165867622,0.02897939553166396
oscillatory_path,24H,compact_deredundant,tree_depth2,0.2503338770141378,0.22118830352196978,platt,0.15772849589200905,0.010117204927586498
oscillatory_path,24H,compact_deredundant,boosted_stumps,0.2363850357953228,0.21915468863049625,platt,0.1308017404976683,0.00733873366308202
trend_efficiency_high,1H,step11_individuals,logistic,0.12944880875067574,0.12944429716921566,platt,0.009112779589098521,0.008780589282165803
trend_efficiency_high,1H,step11_individuals,tree_depth2,0.12989172648553352,0.12982146845298037,platt,0.006667928230138014,0.004579171678898181
trend_efficiency_high,1H,step11_individuals,boosted_stumps,0.12919542238105958,0.12906952807115743,platt,0.011294716922673476,0.00010388392381771583
trend_efficiency_high,1H,step12_interactions,logistic,0.13018642595770083,0.13012420340663047,platt,0.0058653149444065555,0.002332430757586448
trend_efficiency_high,1H,step12_interactions,tree_depth2,0.129235774166381,0.1291410174176198,platt,0.009606074432022493,0.00027117951132260565
trend_efficiency_high,1H,step12_interactions,boosted_stumps,0.129299636107357,0.1291609985447983,platt,0.011774479815716943,2.8502140424546685e-05
trend_efficiency_high,1H,all_step13,logistic,0.12999874507921685,0.12998702199123421,platt,0.006710402619605385,0.0038903889697542065
trend_efficiency_high,1H,all_step13,tree_depth2,0.12989172648553352,0.12982146845298037,platt,0.006667928230138014,0.004579171678898181
trend_efficiency_high,1H,all_step13,boosted_stumps,0.12919542238105958,0.12906952807115743,platt,0.011294716922673476,0.00010388392381771583
trend_efficiency_high,1H,compact_deredundant,logistic,0.12960083243870338,0.12958978658565443,platt,0.00179723635512154,0.0014565103324443518
trend_efficiency_high,1H,compact_deredundant,tree_depth2,0.12973129301097316,0.12955517797999924,platt,0.011764287938648643,0.002029625317648387
trend_efficiency_high,1H,compact_deredundant,boosted_stumps,0.12920161732371407,0.1290674714647735,platt,0.011656052319643478,0.0001034093746857534
trend_efficiency_high,2H,step11_individuals,logistic,0.12162576017475359,0.12041220200551578,platt,0.034145792871046216,0.0012385845390559189
trend_efficiency_high,2H,step11_individuals,tree_depth2,0.12149495346558581,0.12049862404675933,platt,0.030550583829481854,0.001594423714249785
trend_efficiency_high,2H,step11_individuals,boosted_stumps,0.12168847932035867,0.1200823795885679,platt,0.040105675074944475,0.00016197754846569712
trend_efficiency_high,2H,step12_interactions,logistic,0.12210446755463247,0.12047572340961173,platt,0.03949884909868266,0.0016549100796686613
trend_efficiency_high,2H,step12_interactions,tree_depth2,0.12168770225308602,0.12004082326670862,platt,0.040575160667321204,0.00022805614851284517
trend_efficiency_high,2H,step12_interactions,boosted_stumps,0.1218996732432918,0.12012497120342165,platt,0.042127893321210697,0.0002394907370195376
trend_efficiency_high,2H,all_step13,logistic,0.12202708888935725,0.12072621318956321,platt,0.034432498285383084,0.00374043432117065
trend_efficiency_high,2H,all_step13,tree_depth2,0.12149495346558581,0.12049862404675933,platt,0.030550583829481854,0.001594423714249785
trend_efficiency_high,2H,all_step13,boosted_stumps,0.12168847932035867,0.1200823795885679,platt,0.040105675074944475,0.00016197754846569712
trend_efficiency_high,2H,compact_deredundant,logistic,0.12246412654610463,0.12102075015213296,platt,0.036260158282163286,0.0027652632562782248
trend_efficiency_high,2H,compact_deredundant,tree_depth2,0.12252278281390898,0.12110958328120025,platt,0.03607291966337514,0.00394757055205628
trend_efficiency_high,2H,compact_deredundant,boosted_stumps,0.12187983915072298,0.12017404357343463,platt,0.04125157026882953,0.0003188308294613529
trend_efficiency_high,4H,step11_individuals,logistic,0.13357977769562565,0.1329122148349244,platt,0.02605029038226471,0.00025669926276811374
trend_efficiency_high,4H,step11_individuals,tree_depth2,0.1356378242002252,0.13502141424074984,platt,0.022772986983336678,0.004805201348841798
trend_efficiency_high,4H,step11_individuals,boosted_stumps,0.13385825692651174,0.1333512149604882,platt,0.02239106508281674,0.00033089722215365325
trend_efficiency_high,4H,step12_interactions,logistic,0.13380205058678848,0.1329862396102019,platt,0.027732898781812364,0.006204567792951251
trend_efficiency_high,4H,step12_interactions,tree_depth2,0.13354654719053605,0.13300980328045622,platt,0.02330792033256973,0.0001849101966476252
trend_efficiency_high,4H,step12_interactions,boosted_stumps,0.13371450544175656,0.1332229241881485,platt,0.02217176973842233,7.822867454265747e-05
trend_efficiency_high,4H,all_step13,logistic,0.13346175172431318,0.13268925846548302,platt,0.026713540920577945,0.0022424207164730764
trend_efficiency_high,4H,all_step13,tree_depth2,0.1356378242002252,0.13502141424074984,platt,0.022772986983336678,0.004805201348841798
trend_efficiency_high,4H,all_step13,boosted_stumps,0.13385825692651174,0.1333512149604882,platt,0.02239106508281674,0.00033089722215365325
trend_efficiency_high,4H,compact_deredundant,logistic,0.13452151237293508,0.13377580461206162,platt,0.02587426079712584,0.013599950889693565
trend_efficiency_high,4H,compact_deredundant,tree_depth2,0.13496668955587893,0.13460813155607876,platt,0.027265629852613972,0.03201558883696288
trend_efficiency_high,4H,compact_deredundant,boosted_stumps,0.13385825692651174,0.1333512149604882,platt,0.02239106508281674,0.00033089722215365325
trend_efficiency_high,8H,step11_individuals,logistic,0.13390114911326764,0.13165501304735988,platt,0.04769709677389335,0.005386384820669263
trend_efficiency_high,8H,step11_individuals,tree_depth2,0.1358378780606379,0.13449341681802734,platt,0.04801758114038037,0.02943834561475319
trend_efficiency_high,8H,step11_individuals,boosted_stumps,0.13357383321474547,0.13261051736423485,platt,0.030988374374603195,0.00024055863983754588
trend_efficiency_high,8H,step12_interactions,logistic,0.13609111873134627,0.13313423795877283,platt,0.050520675414833426,0.01593020284741495
trend_efficiency_high,8H,step12_interactions,tree_depth2,0.13299483934196873,0.13191610973425183,platt,0.03322500672102063,0.0005263934307028206
trend_efficiency_high,8H,step12_interactions,boosted_stumps,0.1335399682310442,0.1326149719226408,platt,0.030414055168738435,0.0001358064934763037
trend_efficiency_high,8H,all_step13,logistic,0.13668541489187755,0.13314866607264694,platt,0.05600169039577642,0.02360979193539652
trend_efficiency_high,8H,all_step13,tree_depth2,0.1358378780606379,0.13449341681802734,platt,0.04801758114038037,0.02943834561475319
trend_efficiency_high,8H,all_step13,boosted_stumps,0.13357383321474547,0.13261051736423485,platt,0.030988374374603195,0.00024055863983754588
trend_efficiency_high,8H,compact_deredundant,logistic,0.1366137840911863,0.13335722327126212,platt,0.05316187685646546,0.020323859210495596
trend_efficiency_high,8H,compact_deredundant,tree_depth2,0.13590908173616292,0.13462721276991013,platt,0.04835252485047713,0.030455942223512132
trend_efficiency_high,8H,compact_deredundant,boosted_stumps,0.13357659538049232,0.13261925987487513,platt,0.030881151946905994,0.00026045424871104506
trend_efficiency_high,12H,step11_individuals,logistic,0.1660985366624106,0.16607491169882727,platt,0.005882220287506804,0.0034889314455387446
trend_efficiency_high,12H,step11_individuals,tree_depth2,0.16464962049301815,0.16462067868750035,platt,0.008428439624207655,0.00844276107667373
trend_efficiency_high,12H,step11_individuals,boosted_stumps,0.16613198892128903,0.16595741759037555,platt,0.013175904416720452,0.005898282280513602
trend_efficiency_high,12H,step12_interactions,logistic,0.1678315544310576,0.16754664633492689,platt,0.014591021899305312,0.01081282827767614
trend_efficiency_high,12H,step12_interactions,tree_depth2,0.16587773410070478,0.16568637760443775,platt,0.014810936220555055,0.0049542655749192374
trend_efficiency_high,12H,step12_interactions,boosted_stumps,0.1663077414180929,0.1660559187485687,platt,0.015868948655256787,2.9358116078792573e-05
trend_efficiency_high,12H,all_step13,logistic,0.16832617828284588,0.16791795152713757,platt,0.026900475139160912,0.018910202008993293
trend_efficiency_high,12H,all_step13,tree_depth2,0.16464962049301815,0.16462067868750035,platt,0.008428439624207655,0.00844276107667373
trend_efficiency_high,12H,all_step13,boosted_stumps,0.16613198892128903,0.16595741759037555,platt,0.013175904416720452,0.005898282280513602
trend_efficiency_high,12H,compact_deredundant,logistic,0.16842416338412897,0.16799878395204554,platt,0.03395932810175669,0.018474352107845322
trend_efficiency_high,12H,compact_deredundant,tree_depth2,0.16439055068609174,0.16433670512509813,platt,0.013985049693779207,0.011526457118764802
trend_efficiency_high,12H,compact_deredundant,boosted_stumps,0.1661560864405273,0.16593823430239305,platt,0.014717663360471728,0.0001891633298100991
trend_efficiency_high,24H,step11_individuals,logistic,0.18878512995851018,0.18605976041325334,platt,0.05073076759852637,0.02492378800853015
trend_efficiency_high,24H,step11_individuals,tree_depth2,0.19792562397067,0.19337012833219447,platt,0.06982357064136677,0.01320413812233101
trend_efficiency_high,24H,step11_individuals,boosted_stumps,0.19035236596226865,0.18824525540152803,platt,0.04592737326135726,0.0006327730544696819
trend_efficiency_high,24H,step12_interactions,logistic,0.19043017705894014,0.18750981635087138,platt,0.05412982673693022,0.016637818910278216
trend_efficiency_high,24H,step12_interactions,tree_depth2,0.19021368914931314,0.18816845928162063,platt,0.045198310990699736,0.0005548465543367409
trend_efficiency_high,24H,step12_interactions,boosted_stumps,0.18973681259675543,0.18781446885743894,platt,0.043844585603659086,6.282865708601149e-05
trend_efficiency_high,24H,all_step13,logistic,0.18904590643665037,0.18580576467559362,platt,0.05589363405688604,0.0034942672605784374
trend_efficiency_high,24H,all_step13,tree_depth2,0.19792562397067,0.19337012833219447,platt,0.06982357064136677,0.01320413812233101
trend_efficiency_high,24H,all_step13,boosted_stumps,0.19035236596226865,0.18824525540152803,platt,0.04592737326135726,0.0006327730544696819
trend_efficiency_high,24H,compact_deredundant,logistic,0.19013859889129409,0.18701867809941647,platt,0.05452659541924565,0.01433246486176314
trend_efficiency_high,24H,compact_deredundant,tree_depth2,0.19792562397067,0.19337012833219447,platt,0.06982357064136677,0.01320413812233101
trend_efficiency_high,24H,compact_deredundant,boosted_stumps,0.19034941773344508,0.18825719952505152,platt,0.04576449772350309,0.0006511596797773578
one_sided_runaway,1H,step11_individuals,logistic,0.1209566402712566,0.12089796519002166,platt,0.007158376922337201,0.0007092579508029828
