target,horizon,strategy_relevance,feature_set,model_family,calibration,split,n,positives,base_rate,brier,brier_skill_vs_train_base,log_loss,auc,pr_auc,ece,calibration_intercept,calibration_slope
oscillatory_path,1H,GRID,all_step13,tree_depth2,platt,validation,840,383,0.45595238095238094,0.24884604044044012,-0.0015241986349661119,0.6908286070893662,0.5249127297450166,0.47060678221146324,0.0038848092754126882,-0.011827060307390454,0.9317842545119137
oscillatory_path,1H,GRID,all_step13,boosted_stumps,platt,validation,840,383,0.45595238095238094,0.24799420290957372,0.0019041697608426222,0.689129744172845,0.5114636835760522,0.47302861510487626,0.0007345025246674464,0.0028121128771442776,0.9999653166590737
oscillatory_path,1H,GRID,compact_deredundant,logistic,platt,validation,840,383,0.45595238095238094,0.24759034909579022,0.0035295497206736526,0.6883403047505635,0.5262667755997509,0.49014443825972276,0.0018416714941184124,-0.0006191095447768173,0.982684626758154
oscillatory_path,1H,GRID,compact_deredundant,tree_depth2,platt,validation,840,383,0.45595238095238094,0.2468451549894731,0.006528713094283267,0.6868071756168281,0.5337054578903165,0.47429734651805117,0.001479124207898975,0.0022504655952834346,0.998830066303541
oscillatory_path,1H,GRID,compact_deredundant,boosted_stumps,platt,validation,840,383,0.45595238095238094,0.24801584838893198,0.0018170537620106897,0.689173914806339,0.5102353297415886,0.4894949736595781,0.0007202329296241983,0.0026566591892920907,0.9991551763152022
oscillatory_path,2H,GRID,step11_individuals,logistic,platt,validation,838,393,0.46897374701670647,0.24914841947628075,0.006325655865866198,0.6914591139003959,0.5031592189152871,0.5013809186595058,0.0010058706756165825,0.0022992477058480106,0.982458495655776
oscillatory_path,2H,GRID,step11_individuals,tree_depth2,platt,validation,838,393,0.46897374701670647,0.24962763982143982,0.004414389628766946,0.6924152292916755,0.4987506075420991,0.4992096507178368,0.00024818837478790545,-0.002906059640555089,0.9556586514503854
oscillatory_path,2H,GRID,step11_individuals,boosted_stumps,platt,validation,838,393,0.46897374701670647,0.24904739853500646,0.006728555943561032,0.6912409991729789,0.4806015381536438,0.49086780887215303,0.0013313202056002837,0.004945208083127889,0.9982751719854522
oscillatory_path,2H,GRID,step12_interactions,logistic,platt,validation,838,393,0.46897374701670647,0.247870135190287,0.01142381503609824,0.6888890506776032,0.5363238699716957,0.5139893414755389,0.00148284884466926,0.006428488090756666,1.0081060584109434
oscillatory_path,2H,GRID,step12_interactions,tree_depth2,platt,validation,838,393,0.46897374701670647,0.24902808550141411,0.006805581782330039,0.6912020477582937,0.46862795551362324,0.5015567933524879,0.0014058908022682726,0.0053399473226871975,0.9994962177087607
oscillatory_path,2H,GRID,step12_interactions,boosted_stumps,platt,validation,838,393,0.46897374701670647,0.2490393158029278,0.006760792164500984,0.6912245906706418,0.4544186179489379,0.5129826084316128,0.0013943375169614969,,
oscillatory_path,2H,GRID,all_step13,logistic,platt,validation,838,393,0.46897374701670647,0.24869642063171254,0.00812835506167009,0.6905622670059621,0.5160534065242874,0.5002510847747379,0.0008147260834392841,0.0011097203167555764,0.9771524745752581
oscillatory_path,2H,GRID,all_step13,tree_depth2,platt,validation,838,393,0.46897374701670647,0.24962763982143982,0.004414389628766946,0.6924152292916755,0.4987506075420991,0.4992096507178368,0.00024818837478790545,-0.002906059640555089,0.9556586514503854
oscillatory_path,2H,GRID,all_step13,boosted_stumps,platt,validation,838,393,0.46897374701670647,0.24904739853500646,0.006728555943561032,0.6912409991729789,0.4806015381536438,0.49086780887215303,0.0013313202056002837,0.004945208083127889,0.9982751719854522
oscillatory_path,2H,GRID,compact_deredundant,logistic,platt,validation,838,393,0.46897374701670647,0.24864462561530948,0.008334928232240135,0.6904502515060699,0.5166995454155588,0.5080011913333052,0.001233495893592007,0.004134161534341469,0.9932957168045391
oscillatory_path,2H,GRID,compact_deredundant,tree_depth2,platt,validation,838,393,0.46897374701670647,0.24951074531012282,0.00488059799207885,0.6921793192092311,0.5007919489950539,0.5015646916311022,0.0003206610815696398,-0.0024850093494455903,0.9574073486628142
oscillatory_path,2H,GRID,compact_deredundant,boosted_stumps,platt,validation,838,393,0.46897374701670647,0.24904739853500646,0.006728555943561032,0.6912409991729789,0.4806015381536438,0.49086780887215303,0.0013313202056002837,0.004945208083127889,0.9982751719854522
oscillatory_path,4H,GRID,step11_individuals,logistic,platt,validation,834,360,0.4316546762589928,0.2451032360955524,0.0015360448374994728,0.6833417987395239,0.5134435067979372,0.46046163522523664,0.006809463515320991,-0.0042546205551557085,0.9897850068464449
oscillatory_path,4H,GRID,step11_individuals,tree_depth2,platt,validation,834,360,0.4316546762589928,0.24608260852234234,-0.002453572282237637,0.6853651057570994,0.4856833098921707,0.4580068669796678,0.012388491184571894,-0.012714303287574573,0.959081467292113
oscillatory_path,4H,GRID,step11_individuals,boosted_stumps,platt,validation,834,360,0.4316546762589928,0.24527083029524543,0.0008533253020358567,0.6836574713908681,0.5030239099859353,0.4684064555464787,0.0004788106828647054,-0.001600156798317977,1.0012719444488885
oscillatory_path,4H,GRID,step12_interactions,logistic,platt,validation,834,360,0.4316546762589928,0.2472773500271207,-0.007320526906177127,0.6878709898535498,0.48366736990154713,0.46461997914004066,0.051043967039977725,-0.021447440863405207,0.9244393788434271
oscillatory_path,4H,GRID,step12_interactions,tree_depth2,platt,validation,834,360,0.4316546762589928,0.24535051775413558,0.0005287067590588057,0.683820337425764,0.454676511954993,0.4821925517782172,0.000586268121700928,-0.0026679546515026276,0.9978097289484562
oscillatory_path,4H,GRID,step12_interactions,boosted_stumps,platt,validation,834,360,0.4316546762589928,0.24532914466425199,0.0006157731731917249,0.6837761668330525,0.4514240506329114,0.4717789913803131,0.00047743220987811474,,
oscillatory_path,4H,GRID,all_step13,logistic,platt,validation,834,360,0.4316546762589928,0.24771385717349942,-0.009098702742501352,0.6888136321182309,0.49185419596812,0.45638936910216976,0.05753049607172108,-0.02706672891582446,0.904507529395465
oscillatory_path,4H,GRID,all_step13,tree_depth2,platt,validation,834,360,0.4316546762589928,0.24608260852234234,-0.002453572282237637,0.6853651057570994,0.4856833098921707,0.4580068669796678,0.012388491184571894,-0.012714303287574573,0.959081467292113
oscillatory_path,4H,GRID,all_step13,boosted_stumps,platt,validation,834,360,0.4316546762589928,0.24527083029524543,0.0008533253020358567,0.6836574713908681,0.5030239099859353,0.4684064555464787,0.0004788106828647054,-0.001600156798317977,1.0012719444488885
oscillatory_path,4H,GRID,compact_deredundant,logistic,platt,validation,834,360,0.4316546762589928,0.24672051703805584,-0.0050521861144223745,0.6867481691870112,0.5013595874355368,0.467256781920014,0.05012357554801951,-0.018293206269419354,0.93546630020882
oscillatory_path,4H,GRID,compact_deredundant,tree_depth2,platt,validation,834,360,0.4316546762589928,0.247220945584605,-0.007090755142816985,0.687650220833372,0.46673699015471165,0.45308140620628773,0.03974675601495632,-0.018399378056638868,0.9386098275697718
oscillatory_path,4H,GRID,compact_deredundant,boosted_stumps,platt,validation,834,360,0.4316546762589928,0.24538188828235788,0.000400914314604206,0.6838834567254989,0.48303445850914206,0.4391305290939082,0.0005354237238254789,-0.002277777892368747,0.9988387227463766
oscillatory_path,8H,GRID,step11_individuals,logistic,platt,validation,826,368,0.44552058111380144,0.2446703331178687,0.009642469638924345,0.6824230199397294,0.5662675621796089,0.5087277442248523,0.006280358716682094,0.013147463495783478,1.0387982732572716
oscillatory_path,8H,GRID,step11_individuals,tree_depth2,platt,validation,826,368,0.44552058111380144,0.24736870212960405,-0.0012797784179239269,0.6878763052332119,0.49346164799696224,0.46594255791410755,2.6452681344824036e-06,-0.0041469356266034645,0.9727583925506822
oscillatory_path,8H,GRID,step11_individuals,boosted_stumps,platt,validation,826,368,0.44552058111380144,0.24696119718945156,0.0003696883604816792,0.6870564482097954,0.48314980064552876,0.47333284345210874,0.00029438268946363477,0.0011103829078292682,0.9998715693606685
oscillatory_path,8H,GRID,step12_interactions,logistic,platt,validation,826,368,0.44552058111380144,0.2496001299444605,-0.010311978242639297,0.6925204162131839,0.48949235807860264,0.4346310998986764,0.03288857035933855,-0.026022115640180688,0.8883131476133999
oscillatory_path,8H,GRID,step12_interactions,tree_depth2,platt,validation,826,368,0.44552058111380144,0.24661194615908016,0.001783359497096515,0.6863521825183396,0.4932717865957851,0.48819209449542433,0.0003668516948423517,0.0025265641481062298,1.0073251563545418
oscillatory_path,8H,GRID,step12_interactions,boosted_stumps,platt,validation,826,368,0.44552058111380144,0.2470320219347119,8.300946929507003e-05,0.6871994235740113,0.4704765521169546,0.4840196314894425,0.00017034344619931696,,
oscillatory_path,8H,GRID,all_step13,logistic,platt,validation,826,368,0.44552058111380144,0.24820612222817612,-0.004669422311926574,0.6897155785825007,0.5145243971900513,0.47005335852542784,0.028233190829799436,-0.01790716633965457,0.919424348682646
oscillatory_path,8H,GRID,all_step13,tree_depth2,platt,validation,826,368,0.44552058111380144,0.24736870212960405,-0.0012797784179239269,0.6878763052332119,0.49346164799696224,0.46594255791410755,2.6452681344824036e-06,-0.0041469356266034645,0.9727583925506822
oscillatory_path,8H,GRID,all_step13,boosted_stumps,platt,validation,826,368,0.44552058111380144,0.24696119718945156,0.0003696883604816792,0.6870564482097954,0.48314980064552876,0.47333284345210874,0.00029438268946363477,0.0011103829078292682,0.9998715693606685
oscillatory_path,8H,GRID,compact_deredundant,logistic,platt,validation,826,368,0.44552058111380144,0.2482337270399522,-0.004781158920399875,0.6897935526204577,0.5177757736852098,0.47798176425116184,0.029380369003284616,-0.017591073693328275,0.9202638905453489
oscillatory_path,8H,GRID,compact_deredundant,tree_depth2,platt,validation,826,368,0.44552058111380144,0.24616950221773112,0.003574249645051486,0.6854564880936542,0.5043549458895007,0.4935866842848235,0.006109310748505868,0.0006387196805691724,0.9934492592186221
oscillatory_path,8H,GRID,compact_deredundant,boosted_stumps,platt,validation,826,368,0.44552058111380144,0.246912349567173,0.0005674099638625085,0.6869579253856543,0.47480776533130814,0.47629063495539925,0.00033143231479249025,0.0015370681904540184,1.001737278709912
oscillatory_path,12H,GRID,step11_individuals,logistic,platt,validation,818,343,0.4193154034229829,0.2445225340523323,-0.003696885414575357,0.6822373428827224,0.5023845327604726,0.4241728616165691,0.019716766041812064,-0.013340815811909238,0.9598730890214288
oscillatory_path,12H,GRID,step11_individuals,tree_depth2,platt,validation,818,343,0.4193154034229829,0.24199617607399854,0.006673110316587572,0.6770046515196834,0.5314960871566672,0.4495677859958376,0.009562541374424109,-0.002258904976236419,0.9985470256033103
oscillatory_path,12H,GRID,step11_individuals,boosted_stumps,platt,validation,818,343,0.4193154034229829,0.24379531472884228,-0.0007118526738136843,0.6806957205608045,0.47747736688660425,0.42527730222842836,0.0005842809090194079,-0.004096900605766192,0.9917436986830916
oscillatory_path,12H,GRID,step12_interactions,logistic,platt,validation,818,343,0.4193154034229829,0.24334361092509169,0.0011422656090327443,0.6798161041508962,0.5241736995550099,0.4404288025653162,0.00501417577164963,-0.017902866684088255,0.9485932184039094
oscillatory_path,12H,GRID,step12_interactions,tree_depth2,platt,validation,818,343,0.4193154034229829,0.24363788171771497,-6.563401939674307e-05,0.6803698944739869,0.48988798526929567,0.4206887240236394,0.0005174122555158811,-0.0037558950647914213,0.9921286732640577
oscillatory_path,12H,GRID,step12_interactions,boosted_stumps,platt,validation,818,343,0.4193154034229829,0.24349017223109914,0.0005406722755917359,0.6800704305916434,0.49891054166027315,0.4155853355490732,0.00041994749085932925,,
oscillatory_path,12H,GRID,all_step13,logistic,platt,validation,818,343,0.4193154034229829,0.2441009477051552,-0.001966390901115167,0.6813837109141702,0.5213564523553782,0.44184324223446847,0.013394829941892993,-0.02517909623344476,0.9259704322136233
oscillatory_path,12H,GRID,all_step13,tree_depth2,platt,validation,818,343,0.4193154034229829,0.24199617607399854,0.006673110316587572,0.6770046515196834,0.5314960871566672,0.4495677859958376,0.009562541374424109,-0.002258904976236419,0.9985470256033103
oscillatory_path,12H,GRID,all_step13,boosted_stumps,platt,validation,818,343,0.4193154034229829,0.24379531472884228,-0.0007118526738136843,0.6806957205608045,0.47747736688660425,0.42527730222842836,0.0005842809090194079,-0.004096900605766192,0.9917436986830916
oscillatory_path,12H,GRID,compact_deredundant,logistic,platt,validation,818,343,0.4193154034229829,0.246596812409575,-0.012211220237401177,0.6864846476032317,0.4735000767224183,0.41042126187271594,0.02073898912348184,-0.03764259441312568,0.8879752339298476
oscillatory_path,12H,GRID,compact_deredundant,tree_depth2,platt,validation,818,343,0.4193154034229829,0.24390374447982988,-0.0011569265962410036,0.6808722693799265,0.5193432560994322,0.4284055043529332,0.011146387276649884,-0.01634010421261118,0.9547049514602808
oscillatory_path,12H,GRID,compact_deredundant,boosted_stumps,platt,validation,818,343,0.4193154034229829,0.24387265002407993,-0.0010292925173991385,0.6808523930137448,0.4829891054166027,0.4172762591908066,0.0006593553754141723,-0.0049222933084184005,0.9893366429180586
oscillatory_path,24H,GRID,step11_individuals,logistic,platt,validation,794,255,0.3211586901763224,0.21968461591188754,0.051923148679101416,0.6311759999473802,0.4811961148095602,0.3096019361875241,0.008861690741416413,-0.05759167667110683,0.9542713019419339
oscillatory_path,24H,GRID,step11_individuals,tree_depth2,platt,validation,794,255,0.3211586901763224,0.2237607913177201,0.03433189620039612,0.6408298393496685,0.4463458110516934,0.28751942863167496,0.010268619538136181,-0.1049859332981545,0.8661250992293241
oscillatory_path,24H,GRID,step11_individuals,boosted_stumps,platt,validation,794,255,0.3211586901763224,0.21997290016280113,0.050679021393460255,0.6321606560599792,0.4549019607843137,0.28764020648672867,0.007627951156238322,-0.04922274850964016,0.9615283213093063
oscillatory_path,24H,GRID,step12_interactions,logistic,platt,validation,794,255,0.3211586901763224,0.2230872891377828,0.037238480366347915,0.6388077679879358,0.4906035141329259,0.3122814241913168,0.029589782849195008,-0.1050147141096358,0.8694665413849966
oscillatory_path,24H,GRID,step12_interactions,tree_depth2,platt,validation,794,255,0.3211586901763224,0.217712811999784,0.060432718803752894,0.6270238440264908,0.524471606824548,0.3147464038780713,0.005976737234280438,-0.02029016851445994,1.007554405637598
oscillatory_path,24H,GRID,step12_interactions,boosted_stumps,platt,validation,794,255,0.3211586901763224,0.2180463716541038,0.05899319976650719,0.6278094917300518,0.5239768634726618,0.2997850991910169,0.005530438820960604,,
oscillatory_path,24H,GRID,all_step13,logistic,platt,validation,794,255,0.3211586901763224,0.22289713222569196,0.03805912666296574,0.6383246084188624,0.4744224962712358,0.29765455483547676,0.0328388303514873,-0.09768362605114563,0.8799037788735399
oscillatory_path,24H,GRID,all_step13,tree_depth2,platt,validation,794,255,0.3211586901763224,0.2237607913177201,0.03433189620039612,0.6408298393496685,0.4463458110516934,0.28751942863167496,0.010268619538136181,-0.1049859332981545,0.8661250992293241
oscillatory_path,24H,GRID,all_step13,boosted_stumps,platt,validation,794,255,0.3211586901763224,0.21997290016280113,0.050679021393460255,0.6321606560599792,0.4549019607843137,0.28764020648672867,0.007627951156238322,-0.04922274850964016,0.9615283213093063
oscillatory_path,24H,GRID,compact_deredundant,logistic,platt,validation,794,255,0.3211586901763224,0.22322669031602593,0.03663687688314288,0.6392726801405265,0.46548801338717305,0.3045735500572221,0.02897939553166396,-0.10205780683812338,0.8727250555509913
oscillatory_path,24H,GRID,compact_deredundant,tree_depth2,platt,validation,794,255,0.3211586901763224,0.22118830352196978,0.0454337938882825,0.6356034016495251,0.506311615555313,0.32623646205090007,0.010117204927586498,-0.09381093055603595,0.888460369596447
oscillatory_path,24H,GRID,compact_deredundant,boosted_stumps,platt,validation,794,255,0.3211586901763224,0.21915468863049625,0.05421011714198187,0.6303704614911783,0.5000472916439302,0.3124460039024913,0.00733873366308202,-0.04116236110385722,0.9758490708988805
trend_efficiency_high,1H,GRID,step11_individuals,logistic,platt,validation,840,128,0.1523809523809524,0.12944429716921566,-0.001118804864528311,0.4278883589542135,0.514209533005618,0.15766552187438088,0.008780589282165803,-0.013739338227966979,0.9920038207256823
trend_efficiency_high,1H,GRID,step11_individuals,tree_depth2,platt,validation,840,128,0.1523809523809524,0.12982146845298037,-0.00403583769709992,0.4307343716587702,0.545997191011236,0.15427566409720794,0.004579171678898181,-0.05470454613529403,0.9681352299763292
trend_efficiency_high,1H,GRID,step11_individuals,boosted_stumps,platt,validation,840,128,0.1523809523809524,0.12906952807115743,0.0017796495266894086,0.4264576568166744,0.5306026158707865,0.1487213458808515,0.00010388392381771583,0.001606211388339621,1.0010671753278835
trend_efficiency_high,1H,GRID,step12_interactions,logistic,platt,validation,840,128,0.1523809523809524,0.13012420340663047,-0.0063771819016475995,0.4306077546743599,0.46427317415730335,0.1459857159961428,0.002332430757586448,-0.02862337320768345,0.9833398121231366
trend_efficiency_high,1H,GRID,step12_interactions,tree_depth2,platt,validation,840,128,0.1523809523809524,0.1291410174176198,0.001226752793066721,0.42672979498947344,0.5392161165730337,0.1482312952320151,0.00027117951132260565,-0.0031834893318014087,0.9982294456844042
trend_efficiency_high,1H,GRID,step12_interactions,boosted_stumps,platt,validation,840,128,0.1523809523809524,0.1291609985447983,0.0010722192786652984,0.4268169584258441,0.5413228581460674,0.13594168136089826,2.8502140424546685e-05,,
trend_efficiency_high,1H,GRID,all_step13,logistic,platt,validation,840,128,0.1523809523809524,0.12998702199123421,-0.005316224427008187,0.4299413569063485,0.48644882373595505,0.1505836568590852,0.0038903889697542065,-0.027518522737161502,0.9840127145468004
trend_efficiency_high,1H,GRID,all_step13,tree_depth2,platt,validation,840,128,0.1523809523809524,0.12982146845298037,-0.00403583769709992,0.4307343716587702,0.545997191011236,0.15427566409720794,0.004579171678898181,-0.05470454613529403,0.9681352299763292
trend_efficiency_high,1H,GRID,all_step13,boosted_stumps,platt,validation,840,128,0.1523809523809524,0.12906952807115743,0.0017796495266894086,0.4264576568166744,0.5306026158707865,0.1487213458808515,0.00010388392381771583,0.001606211388339621,1.0010671753278835
trend_efficiency_high,1H,GRID,compact_deredundant,logistic,platt,validation,840,128,0.1523809523809524,0.12958978658565443,-0.002244016201689236,0.42848637081716745,0.49781645014044945,0.15826326905733518,0.0014565103324443518,-0.017947560304399455,0.9895594415992794
trend_efficiency_high,1H,GRID,compact_deredundant,tree_depth2,platt,validation,840,128,0.1523809523809524,0.12955517797999924,-0.0019763541517630046,0.42878204909270407,0.5341467696629213,0.148581016999852,0.002029625317648387,-0.024852034754698504,0.9855383900376732
trend_efficiency_high,1H,GRID,compact_deredundant,boosted_stumps,platt,validation,840,128,0.1523809523809524,0.1290674714647735,0.0017955552666115704,0.42645102988614575,0.5261806530898876,0.1503988737450233,0.0001034093746857534,0.0016138528422730072,1.001077443130174
trend_efficiency_high,2H,GRID,step11_individuals,logistic,platt,validation,838,117,0.13961813842482101,0.12041220200551578,0.012202421862175794,0.40544523731443605,0.5058619912988845,0.1432754439732456,0.0012385845390559189,-0.014153782247280165,0.9927308300191761
trend_efficiency_high,2H,GRID,step11_individuals,tree_depth2,platt,validation,838,117,0.13961813842482101,0.12049862404675933,0.01149346146101804,0.4059805188239983,0.5207866567089868,0.13858339503698963,0.001594423714249785,-0.018900194339350328,0.9899490236628421
trend_efficiency_high,2H,GRID,step11_individuals,boosted_stumps,platt,validation,838,117,0.13961813842482101,0.1200823795885679,0.014908109319512919,0.4040972400531321,0.553279514444563,0.13378211189237782,0.00016197754846569712,0.0002928390280809674,1.0011642493735036
trend_efficiency_high,2H,GRID,step12_interactions,logistic,platt,validation,838,117,0.13961813842482101,0.12047572340961173,0.0116813260921389,0.4055710674007364,0.4943158244129118,0.13941358398679013,0.0016549100796686613,-0.01890138656047905,0.9902690254888099
trend_efficiency_high,2H,GRID,step12_interactions,tree_depth2,platt,validation,838,117,0.13961813842482101,0.12004082326670862,0.01524901525267608,0.4039319594663082,0.5469374207238284,0.13499497772163188,0.00022805614851284517,-0.0004960925665956192,1.0007475799845347
trend_efficiency_high,2H,GRID,step12_interactions,boosted_stumps,platt,validation,838,117,0.13961813842482101,0.12012497120342165,0.014558710393982266,0.40426992806435597,0.5615420178526974,0.12332605397595475,0.0002394907370195376,,
trend_efficiency_high,2H,GRID,all_step13,logistic,platt,validation,838,117,0.13961813842482101,0.12072621318956321,0.009626441339071978,0.4068500787719692,0.4977180316986142,0.1503586991926455,0.00374043432117065,-0.030024308910804286,0.9838109620602565
trend_efficiency_high,2H,GRID,all_step13,tree_depth2,platt,validation,838,117,0.13961813842482101,0.12049862404675933,0.01149346146101804,0.4059805188239983,0.5207866567089868,0.13858339503698963,0.001594423714249785,-0.018900194339350328,0.9899490236628421
trend_efficiency_high,2H,GRID,all_step13,boosted_stumps,platt,validation,838,117,0.13961813842482101,0.1200823795885679,0.014908109319512919,0.4040972400531321,0.553279514444563,0.13378211189237782,0.00016197754846569712,0.0002928390280809674,1.0011642493735036
trend_efficiency_high,2H,GRID,compact_deredundant,logistic,platt,validation,838,117,0.13961813842482101,0.12102075015213296,0.007210216957716176,0.4079461725407499,0.4759533885747478,0.14404628675290626,0.0027652632562782248,-0.03312522994629383,0.9821038093093087
trend_efficiency_high,2H,GRID,compact_deredundant,tree_depth2,platt,validation,838,117,0.13961813842482101,0.12110958328120025,0.006481477276109371,0.40817999412551953,0.493983901750892,0.13013148411793546,0.00394757055205628,-0.03217703259714629,0.9826308264579067
trend_efficiency_high,2H,GRID,compact_deredundant,boosted_stumps,platt,validation,838,117,0.13961813842482101,0.12017404357343463,0.014156146804537362,0.40447009396289735,0.5078179641286438,0.13146665461096724,0.0003188308294613529,-0.0016176070791031065,1.0001336859796692
trend_efficiency_high,4H,GRID,step11_individuals,logistic,platt,validation,834,132,0.15827338129496402,0.1329122148349244,0.006000026729946817,0.4354762123053697,0.5329469912803246,0.1687680332891907,0.00025669926276811374,0.0033397194403785254,1.0025185278270183
trend_efficiency_high,4H,GRID,step11_individuals,tree_depth2,platt,validation,834,132,0.15827338129496402,0.13502141424074984,-0.009773874529734883,0.44351631774399497,0.49726970560303896,0.1425413151762644,0.004805201348841798,-0.057876527788345046,0.9653805872009036
trend_efficiency_high,4H,GRID,step11_individuals,boosted_stumps,platt,validation,834,132,0.15827338129496402,0.1333512149604882,0.0027169115277967393,0.4372767210477679,0.5127341794008461,0.13889436798218185,0.00033089722215365325,-0.003378131917136447,0.9982984381655244
trend_efficiency_high,4H,GRID,step12_interactions,logistic,platt,validation,834,132,0.15827338129496402,0.1329862396102019,0.00544642355104763,0.43611237225569993,0.5359686609686609,0.19491545558409756,0.006204567792951251,-0.017908148504104972,0.9896410761943376
trend_efficiency_high,4H,GRID,step12_interactions,tree_depth2,platt,validation,834,132,0.15827338129496402,0.13300980328045622,0.005270199810949339,0.4359648389861903,0.5907364240697573,0.14503095302384278,0.0001849101966476252,0.0033149069171394454,1.0024107864303629
trend_efficiency_high,4H,GRID,step12_interactions,boosted_stumps,platt,validation,834,132,0.15827338129496402,0.1332229241881485,0.0036763494879183956,0.4367956514506664,0.5626456876456877,0.1407282926608513,7.822867454265747e-05,,
trend_efficiency_high,4H,GRID,all_step13,logistic,platt,validation,834,132,0.15827338129496402,0.13268925846548302,0.007667432735785851,0.4353463105163906,0.5403500820167487,0.22043144651113786,0.0022424207164730764,-0.018823210395024565,0.9890783482831009
trend_efficiency_high,4H,GRID,all_step13,tree_depth2,platt,validation,834,132,0.15827338129496402,0.13502141424074984,-0.009773874529734883,0.44351631774399497,0.49726970560303896,0.1425413151762644,0.004805201348841798,-0.057876527788345046,0.9653805872009036
trend_efficiency_high,4H,GRID,all_step13,boosted_stumps,platt,validation,834,132,0.15827338129496402,0.1333512149604882,0.0027169115277967393,0.4372767210477679,0.5127341794008461,0.13889436798218185,0.00033089722215365325,-0.003378131917136447,0.9982984381655244
trend_efficiency_high,4H,GRID,compact_deredundant,logistic,platt,validation,834,132,0.15827338129496402,0.13377580461206162,-0.00045843321263117076,0.4390112717575154,0.5212272295605629,0.1859099284588364,0.013599950889693565,-0.02936837898182583,0.9826015819890116
trend_efficiency_high,4H,GRID,compact_deredundant,tree_depth2,platt,validation,834,132,0.15827338129496402,0.13460813155607876,-0.006683090300262595,0.4416962145513783,0.4971078304411638,0.1409466108741163,0.03201558883696288,-0.042056846726864626,0.974856451700457
trend_efficiency_high,4H,GRID,compact_deredundant,boosted_stumps,platt,validation,834,132,0.15827338129496402,0.1333512149604882,0.0027169115277967393,0.4372767210477679,0.5127341794008461,0.13889436798218185,0.00033089722215365325,-0.003378131917136447,0.9982984381655244
trend_efficiency_high,8H,GRID,step11_individuals,logistic,platt,validation,826,130,0.15738498789346247,0.13165501304735988,0.01411528854359978,0.43126083557101713,0.5731100795755968,0.17791547739104574,0.005386384820669263,0.004015995721408282,1.0041561116266855
trend_efficiency_high,8H,GRID,step11_individuals,tree_depth2,platt,validation,826,130,0.15738498789346247,0.13449341681802734,-0.007139799414460857,0.44238652532317696,0.5003868258178603,0.18543955991779046,0.02943834561475319,-0.07799775623373804,0.9536556123681907
trend_efficiency_high,8H,GRID,step11_individuals,boosted_stumps,platt,validation,826,130,0.15738498789346247,0.13261051736423485,0.006960095012163547,0.4352902675738414,0.5073717948717948,0.18134258397684586,0.00024055863983754588,-0.001565604105915807,0.999680909437301
trend_efficiency_high,8H,GRID,step12_interactions,logistic,platt,validation,826,130,0.15738498789346247,0.13313423795877283,0.0030382684498577728,0.4367237719966667,0.5521772767462423,0.18380811329944463,0.01593020284741495,-0.07932047765445574,0.9538198453717456
trend_efficiency_high,8H,GRID,step12_interactions,tree_depth2,platt,validation,826,130,0.15738498789346247,0.13191610973425183,0.012160093478402412,0.4324106756805912,0.5283488063660478,0.1781001895386023,0.0005263934307028206,0.008705107079539668,1.0061007132467474
trend_efficiency_high,8H,GRID,step12_interactions,boosted_stumps,platt,validation,826,130,0.15738498789346247,0.1326149719226408,0.006926737520283388,0.43530810918571866,0.49890583554376655,0.1638417266535343,0.0001358064934763037,,
trend_efficiency_high,8H,GRID,all_step13,logistic,platt,validation,826,130,0.15738498789346247,0.13314866607264694,0.0029302250373480776,0.4361961477198655,0.5653183023872679,0.18496044698530165,0.02360979193539652,-0.07959122594296388,0.9539408903804449
trend_efficiency_high,8H,GRID,all_step13,tree_depth2,platt,validation,826,130,0.15738498789346247,0.13449341681802734,-0.007139799414460857,0.44238652532317696,0.5003868258178603,0.18543955991779046,0.02943834561475319,-0.07799775623373804,0.9536556123681907
trend_efficiency_high,8H,GRID,all_step13,boosted_stumps,platt,validation,826,130,0.15738498789346247,0.13261051736423485,0.006960095012163547,0.4352902675738414,0.5073717948717948,0.18134258397684586,0.00024055863983754588,-0.001565604105915807,0.999680909437301
trend_efficiency_high,8H,GRID,compact_deredundant,logistic,platt,validation,826,130,0.15738498789346247,0.13335722327126212,0.0013684664015040093,0.4375779187352475,0.5564655172413793,0.19075573002377408,0.020323859210495596,-0.07874865950796187,0.9540592327037165
trend_efficiency_high,8H,GRID,compact_deredundant,tree_depth2,platt,validation,826,130,0.15738498789346247,0.13462721276991013,-0.00814171632110039,0.44285756562007655,0.4956233421750663,0.1864993307453267,0.030455942223512132,-0.07723738156738277,0.9540603975005562
trend_efficiency_high,8H,GRID,compact_deredundant,boosted_stumps,platt,validation,826,130,0.15738498789346247,0.13261925987487513,0.006894627641187756,0.4353241828148284,0.503580901856764,0.1791181596847768,0.00026045424871104506,-0.00183269805751003,0.9995135498824119
trend_efficiency_high,12H,GRID,step11_individuals,logistic,platt,validation,818,172,0.21026894865525672,0.16607491169882727,0.001399993273195288,0.5137822197445836,0.5300957592339262,0.20981340544806457,0.0034889314455387446,-0.01578969783728683,0.988117408868504
trend_efficiency_high,12H,GRID,step11_individuals,tree_depth2,platt,validation,818,172,0.21026894865525672,0.16462067868750035,0.010144222489026022,0.5098061034710727,0.5474926200590395,0.3066415888580844,0.00844276107667373,0.011011948014237924,1.0082110588164557
